packetGen Network.nodeTx.gen (#0 - General-0-20250512-20:52:12-4539),,bufferSize Network.nodeTx.queue (#0 - General-0-20250512-20:52:12-4539),,bufferSize Network.queue (#0 - General-0-20250512-20:52:12-4539),,bufferSize Network.nodeRx.queue (#0 - General-0-20250512-20:52:12-4539),,Delay Network.nodeRx.sink (#0 - General-0-20250512-20:52:12-4539),,packetUsed Network.nodeRx.sink (#0 - General-0-20250512-20:52:12-4539),
4.138612165054,1,4.138612165054,1,4.238712165054,1,4.438712165054,1,4.638712165054,0.500099999999999987,4.638712165054,1
4.153208332327,1,4.153208332327,1,4.338712165054,1,4.638712165054,1,4.838712165054,0.685503832726999992,4.838712165054,1
4.981936402309,1,4.981936402309,1,5.082036402309,1,5.282036402309,1,5.482036402309,0.500099999999999987,5.482036402309,1
5.061525437519,1,5.061525437519,1,5.182036402309,1,5.482036402309,1,5.682036402309,0.620510964790000006,5.682036402309,1
5.182425963756,1,5.182425963756,1,5.282525963756,1,5.682036402309,1,5.882036402309,0.699610438552999978,5.882036402309,1
5.344787550819,1,5.344787550819,1,5.444887550819,2,5.882036402309,1,6.082036402309,0.737248851489999965,6.082036402309,1
5.737011580225,1,5.737011580225,1,5.837111580225,1,6.082036402309,1,6.282036402309,0.545024822083999935,6.282036402309,1
6.155064380306,1,6.155064380306,1,6.255164380306,1,6.455164380306,1,6.655164380306,0.500099999999999987,6.655164380306,1
6.343232908634,1,6.343232908634,1,6.443332908634,1,6.655164380306,1,6.855164380306,0.511931471672000036,6.855164380306,1
6.506703550439,1,6.506703550439,1,6.606803550439,1,6.855164380306,1,7.055164380306,0.548460829866999953,7.055164380306,1
6.716561763664,1,6.716561763664,1,6.816661763664,1,7.055164380306,1,7.255164380306,0.538602616641999929,7.255164380306,1
6.841279765918,1,6.841279765918,1,6.941379765918,1,7.255164380306,1,7.455164380306,0.613884614387999903,7.455164380306,1
7.49084328738,1,7.49084328738,1,7.59094328738,1,7.79094328738,1,7.99094328738,0.500099999999999987,7.99094328738,1
7.942935603449,1,7.942935603449,1,8.043035603449,1,8.243035603449,1,8.443035603449,0.500099999999999987,8.443035603449,1
7.961356942315,1,7.961356942315,1,8.143035603449,1,8.443035603449,1,8.643035603449,0.681678661133999993,8.643035603449,1
8.064251441376,1,8.064251441376,1,8.243035603449,1,8.643035603449,1,8.843035603449,0.778784162073000048,8.843035603449,1
8.087041697907,1,8.087041697907,2,8.343035603449,2,8.843035603449,1,9.043035603449,0.955993905541999917,9.043035603449,1
8.348194824984,1,8.348194824984,1,8.448294824984,2,9.043035603449,1,9.243035603449,0.894840778464999871,9.243035603449,1
8.353301222084,1,8.353301222084,1,8.548294824984,3,9.243035603449,1,9.443035603449,1.089734381365,9.443035603449,1
8.468113256398,1,8.468113256398,1,8.648294824984,3,9.443035603449,1,9.643035603449,1.174922347050999955,9.643035603449,1
8.914985172258,1,8.914985172258,1,9.015085172258,3,9.643035603449,1,9.843035603449,0.928050431190999831,9.843035603449,1
9.702527654427,1,9.702527654427,1,9.802627654427,1,10.002627654427,1,10.202627654427,0.500099999999999987,10.202627654427,1
10.078973719086,1,10.078973719086,1,10.179073719086,1,10.379073719086,1,10.579073719086,0.500099999999999987,10.579073719086,1
10.116781432502,1,10.116781432502,1,10.279073719086,1,10.579073719086,1,10.779073719086,0.662292286583999965,10.779073719086,1
10.626859996987,1,10.626859996987,1,10.726959996987,1,10.926959996987,1,11.126959996987,0.500099999999999987,11.126959996987,1
11.137083050965,1,11.137083050965,1,11.237183050965,1,11.437183050965,1,11.637183050965,0.500099999999999987,11.637183050965,1
12.09838851825,1,12.09838851825,1,12.19848851825,1,12.39848851825,1,12.59848851825,0.500099999999999987,12.59848851825,1
12.25881581142,1,12.25881581142,1,12.35891581142,1,12.59848851825,1,12.79848851825,0.539672706830000012,12.79848851825,1
12.660125700685,1,12.660125700685,1,12.760225700685,1,12.960225700685,1,13.160225700685,0.500099999999999987,13.160225700685,1
13.063626219408,1,13.063626219408,1,13.163726219408,1,13.363726219408,1,13.563726219408,0.500099999999999987,13.563726219408,1
13.218358584315,1,13.218358584315,1,13.318458584315,1,13.563726219408,1,13.763726219408,0.5453676350929999,13.763726219408,1
13.402099689612,1,13.402099689612,1,13.502199689612,1,13.763726219408,1,13.963726219408,0.561626529795999915,13.963726219408,1
13.78123368311,1,13.78123368311,1,13.88133368311,1,14.08133368311,1,14.28133368311,0.500099999999999987,14.28133368311,1
14.065218418538,1,14.065218418538,1,14.165318418538,1,14.365318418538,1,14.565318418538,0.500099999999999987,14.565318418538,1
14.096687020898,1,14.096687020898,1,14.265318418538,1,14.565318418538,1,14.765318418538,0.66863139764000001,14.765318418538,1
14.415493946454,1,14.415493946454,1,14.515593946454,1,14.765318418538,1,14.965318418538,0.549824472083999979,14.965318418538,1
14.670851915041,1,14.670851915041,1,14.770951915041,1,14.970951915041,1,15.170951915041,0.500099999999999987,15.170951915041,1
14.888932213802,1,14.888932213802,1,14.989032213802,1,15.189032213802,1,15.389032213802,0.500099999999999987,15.389032213802,1
14.927614633927,1,14.927614633927,1,15.089032213802,1,15.389032213802,1,15.589032213802,0.661417579874999936,15.589032213802,1
15.120323298544,1,15.120323298544,1,15.220423298544,1,15.589032213802,1,15.789032213802,0.668708915257999911,15.789032213802,1
15.843928418041,1,15.843928418041,1,15.944028418041,1,16.144028418041,1,16.344028418041,0.500099999999999987,16.344028418041,1
16.199269588064,1,16.199269588064,1,16.299369588064,1,16.499369588064,1,16.699369588064,0.500099999999999987,16.699369588064,1
16.383726411003,1,16.383726411003,1,16.483826411003,1,16.699369588064,1,16.899369588064,0.515643177060999933,16.899369588064,1
16.411712951161,1,16.411712951161,1,16.583826411003,1,16.899369588064,1,17.099369588064,0.687656636902999937,17.099369588064,1
16.545604381218,1,16.545604381218,1,16.683826411003,2,17.099369588064,1,17.299369588064,0.753765206845999898,17.299369588064,1
16.706028056726,1,16.706028056726,1,16.806128056726,2,17.299369588064,1,17.499369588064,0.793341531337999891,17.499369588064,1
16.782848144764,1,16.782848144764,1,16.906128056726,2,17.499369588064,1,17.699369588064,0.916521443299999956,17.699369588064,1
16.834398965272,1,16.834398965272,1,17.006128056726,3,17.699369588064,1,17.899369588064,1.064970622791999938,17.899369588064,1
17.20646267171,1,17.20646267171,1,17.30656267171,2,17.899369588064,1,18.099369588064,0.892906916353999985,18.099369588064,1
17.540285217866,1,17.540285217866,1,17.640385217866,2,18.099369588064,1,18.299369588064,0.7590843701979999,18.299369588064,1
17.692555823662,1,17.692555823662,1,17.792655823662,2,18.299369588064,1,18.499369588064,0.806813764401999918,18.499369588064,1
17.753567946346,1,17.753567946346,1,17.892655823662,3,18.499369588064,1,18.699369588064,0.94580164171799996,18.699369588064,1
17.963651622749,1,17.963651622749,1,18.063751622749,3,18.699369588064,1,18.899369588064,0.935717965314999841,18.899369588064,1
17.999971129572,1,17.999971129572,1,18.163751622749,3,18.899369588064,1,19.099369588064,1.099398458491999792,19.099369588064,1
18.004713271872,1,18.004713271872,2,18.263751622749,4,19.099369588064,1,19.299369588064,1.294656316191999938,19.299369588064,1
18.102655974541,1,18.102655974541,2,18.363751622749,4,19.299369588064,1,19.499369588064,1.396713613523000047,19.499369588064,1
18.343001209307,1,18.343001209307,1,18.463751622749,5,19.499369588064,1,19.699369588064,1.356368378756999776,19.699369588064,1
18.383535331668,1,18.383535331668,1,18.563751622749,5,19.699369588064,1,19.899369588064,1.515834256395999883,19.899369588064,1
18.620284500962,1,18.620284500962,1,18.720384500962,5,19.899369588064,1,20.099369588064,1.479085087101999812,20.099369588064,1
18.683144983981,1,18.683144983981,1,18.820384500962,6,20.099369588064,1,20.299369588064,1.616224604082999943,20.299369588064,1
18.923031978323,1,18.923031978323,1,19.023131978323,6,20.299369588064,1,20.499369588064,1.576337609741000006,20.499369588064,1
19.04517124065,1,19.04517124065,1,19.14527124065,6,20.499369588064,1,20.699369588064,1.654198347413999843,20.699369588064,1
19.764649995969,1,19.764649995969,1,19.864749995969,4,20.699369588064,1,20.899369588064,1.134719592094999723,20.899369588064,1
20.346878339523,1,20.346878339523,1,20.446978339523,2,20.899369588064,1,21.099369588064,0.75249124854100002,21.099369588064,1
20.633163078198,1,20.633163078198,1,20.733263078198,1,21.099369588064,1,21.299369588064,0.666206509865999938,21.299369588064,1
20.782599597403,1,20.782599597403,1,20.882699597403,2,21.299369588064,1,21.499369588064,0.716769990660999885,21.499369588064,1
20.893979221166,1,20.893979221166,1,20.994079221166,2,21.499369588064,1,21.699369588064,0.805390366898000029,21.699369588064,1
21.13135286704,1,21.13135286704,1,21.23145286704,2,21.699369588064,1,21.899369588064,0.768016721023999866,21.899369588064,1
21.274985968725,1,21.274985968725,1,21.375085968725,2,21.899369588064,1,22.099369588064,0.824383619338999948,22.099369588064,1
21.856573734149,1,21.856573734149,1,21.956673734149,1,22.156673734149,1,22.356673734149,0.500099999999999987,22.356673734149,1
22.155600684013,1,22.155600684013,1,22.255700684013,1,22.455700684013,1,22.655700684013,0.500099999999999987,22.655700684013,1
22.181740990457,1,22.181740990457,1,22.355700684013,1,22.655700684013,1,22.855700684013,0.673959693555999936,22.855700684013,1
22.197269813074,1,22.197269813074,2,22.455700684013,1,22.855700684013,1,23.055700684013,0.858430870938999831,23.055700684013,1
23.072323234188,1,23.072323234188,1,23.172423234188,1,23.372423234188,1,23.572423234188,0.500099999999999987,23.572423234188,1
23.347051351076,1,23.347051351076,1,23.447151351076,1,23.647151351076,1,23.847151351076,0.500099999999999987,23.847151351076,1
23.611759883948,1,23.611759883948,1,23.711859883948,1,23.911859883948,1,24.111859883948,0.500099999999999987,24.111859883948,1
23.88940924537,1,23.88940924537,1,23.98950924537,1,24.18950924537,1,24.38950924537,0.500099999999999987,24.38950924537,1
23.936265761874,1,23.936265761874,1,24.08950924537,1,24.38950924537,1,24.58950924537,0.653243483495999918,24.58950924537,1
23.995317438395,1,23.995317438395,1,24.18950924537,1,24.58950924537,1,24.78950924537,0.794191806975000022,24.78950924537,1
24.10616844555,1,24.10616844555,1,24.28950924537,2,24.78950924537,1,24.98950924537,0.883340799820000017,24.98950924537,1
24.140675617657,1,24.140675617657,2,24.38950924537,2,24.98950924537,1,25.18950924537,1.048833627712999923,25.18950924537,1
24.487936290105,1,24.487936290105,1,24.588036290105,3,25.18950924537,1,25.38950924537,0.901572955265000026,25.38950924537,1
24.582676781176,1,24.582676781176,1,24.688036290105,3,25.38950924537,1,25.58950924537,1.00683246419399985,25.58950924537,1
24.816692171119,1,24.816692171119,1,24.916792171119,3,25.58950924537,1,25.78950924537,0.972817074250999831,25.78950924537,1
24.929717686175,1,24.929717686175,1,25.029817686175,3,25.78950924537,1,25.98950924537,1.059791559194999783,25.98950924537,1
25.027995825501,1,25.027995825501,1,25.129817686175,4,25.98950924537,1,26.18950924537,1.161513419868999801,26.18950924537,1
25.239102773883,1,25.239102773883,1,25.339202773883,4,26.18950924537,1,26.38950924537,1.150406471486999922,26.38950924537,1
25.248898562986,1,25.248898562986,1,25.439202773883,4,26.38950924537,1,26.58950924537,1.340610682383999825,26.58950924537,1
25.393229640688,1,25.393229640688,1,25.539202773883,5,26.58950924537,1,26.78950924537,1.396279604681999845,26.78950924537,1
25.64469739198,1,25.64469739198,1,25.74479739198,5,26.78950924537,1,26.98950924537,1.344811853389999972,26.98950924537,1
26.758321603524,1,26.758321603524,1,26.858421603524,1,27.058421603524,1,27.258421603524,0.500099999999999987,27.258421603524,1
27.556558264037,1,27.556558264037,1,27.656658264037,1,27.856658264037,1,28.056658264037,0.500099999999999987,28.056658264037,1
27.583467041076,1,27.583467041076,1,27.756658264037,1,28.056658264037,1,28.256658264037,0.673191222960999976,28.256658264037,1
27.847923644414,1,27.847923644414,1,27.948023644414,1,28.256658264037,1,28.456658264037,0.608734619622999904,28.456658264037,1
27.906499024108,1,27.906499024108,1,28.048023644414,2,28.456658264037,1,28.656658264037,0.750159239929000019,28.656658264037,1
28.158503835463,1,28.158503835463,1,28.258603835463,1,28.656658264037,1,28.856658264037,0.698154428574000005,28.856658264037,1
28.202482221819,1,28.202482221819,1,28.358603835463,2,28.856658264037,1,29.056658264037,0.854176042218000026,29.056658264037,1
29.54250730938,1,29.54250730938,1,29.64260730938,1,29.84260730938,1,30.04260730938,0.500099999999999987,30.04260730938,1
29.807192988154,1,29.807192988154,1,29.907292988154,1,30.107292988154,1,30.307292988154,0.500099999999999987,30.307292988154,1
30.02517195156,1,30.02517195156,1,30.12527195156,1,30.32527195156,1,30.52527195156,0.500099999999999987,30.52527195156,1
30.098192084877,1,30.098192084877,1,30.22527195156,1,30.52527195156,1,30.72527195156,0.627079866682999973,30.72527195156,1
30.231958254148,1,30.231958254148,1,30.332058254148,1,30.72527195156,1,30.92527195156,0.693313697411999993,30.92527195156,1
30.388943649396,1,30.388943649396,1,30.489043649396,2,30.92527195156,1,31.12527195156,0.736328302163999911,31.12527195156,1
30.549888899797,1,30.549888899797,1,30.649988899797,2,31.12527195156,1,31.32527195156,0.775383051763000037,31.32527195156,1
30.619958151917,1,30.619958151917,1,30.749988899797,2,31.32527195156,1,31.52527195156,0.905313799642999845,31.52527195156,1
30.864174170435,1,30.864174170435,1,30.964274170435,2,31.52527195156,1,31.72527195156,0.861097781125000013,31.72527195156,1
30.907456034472,1,30.907456034472,1,31.064274170435,3,31.72527195156,1,31.92527195156,1.017815917087999895,31.92527195156,1
31.010581341953,1,31.010581341953,1,31.164274170435,3,31.92527195156,1,32.12527195156,1.114690609606999945,32.12527195156,1
31.039820194401,1,31.039820194401,2,31.264274170435,4,32.12527195156,1,32.32527195156,1.28545175715900006,32.32527195156,1
31.320612269784,1,31.320612269784,1,31.420712269784,4,32.32527195156,1,32.52527195156,1.204659681776000018,32.52527195156,1
31.587630319071,1,31.587630319071,1,31.687730319071,4,32.52527195156,1,32.72527195156,1.137641632488999738,32.72527195156,1
31.683019279915,1,31.683019279915,1,31.787730319071,4,32.72527195156,1,32.92527195156,1.242252671644999746,32.92527195156,1
31.720197347228,1,31.720197347228,1,31.887730319071,5,32.92527195156,1,33.12527195156,1.405074604331999926,33.12527195156,1
32.096856180546,1,32.096856180546,1,32.196956180546,4,33.12527195156,1,33.32527195156,1.228415771013999785,33.32527195156,1
32.151576329673,1,32.151576329673,1,32.296956180546,5,33.32527195156,1,33.52527195156,1.373695621886999778,33.52527195156,1
32.898373802636,1,32.898373802636,1,32.998473802636,2,33.52527195156,1,33.72527195156,0.826898148923999929,33.72527195156,1
33.013377292071,1,33.013377292071,1,33.113477292071,3,33.72527195156,1,33.92527195156,0.911894659488999832,33.92527195156,1
33.284944637291,1,33.284944637291,1,33.385044637291,2,33.92527195156,1,34.12527195156,0.840327314268999978,34.12527195156,1
33.71502755172,1,33.71502755172,1,33.81512755172,1,34.12527195156,1,34.32527195156,0.610244399840000004,34.32527195156,1
33.718443696328,1,33.718443696328,1,33.91512755172,2,34.32527195156,1,34.52527195156,0.806828255231999854,34.52527195156,1
33.743979916709,1,33.743979916709,2,34.01512755172,2,34.52527195156,1,34.72527195156,0.981292034850999911,34.72527195156,1
33.987755400248,1,33.987755400248,1,34.11512755172,3,34.72527195156,1,34.92527195156,0.937516551311999841,34.92527195156,1
34.442710130069,1,34.442710130069,1,34.542810130069,1,34.92527195156,1,35.12527195156,0.682561821490999861,35.12527195156,1
34.722663721507,1,34.722663721507,1,34.822763721507,1,35.12527195156,1,35.32527195156,0.602608230053000013,35.32527195156,1
34.747922415334,1,34.747922415334,1,34.922763721507,2,35.32527195156,1,35.52527195156,0.77734953622599989,35.52527195156,1
35.64131950842,1,35.64131950842,1,35.74141950842,1,35.94141950842,1,36.14141950842,0.500099999999999987,36.14141950842,1
36.578577373316,1,36.578577373316,1,36.678677373316,1,36.878677373316,1,37.078677373316,0.500099999999999987,37.078677373316,1
37.104907698514,1,37.104907698514,1,37.205007698514,1,37.405007698514,1,37.605007698514,0.500099999999999987,37.605007698514,1
37.262991847613,1,37.262991847613,1,37.363091847613,1,37.605007698514,1,37.805007698514,0.542015850901000015,37.805007698514,1
37.441137745946,1,37.441137745946,1,37.541237745946,1,37.805007698514,1,38.005007698514,0.563869952567999986,38.005007698514,1
38.381619567072,1,38.381619567072,1,38.481719567072,1,38.681719567072,1,38.881719567072,0.500099999999999987,38.881719567072,1
38.395951298678,1,38.395951298678,1,38.581719567072,1,38.881719567072,1,39.081719567072,0.685768268393999843,39.081719567072,1
38.628070922903,1,38.628070922903,1,38.728170922903,1,39.081719567072,1,39.281719567072,0.653648644168999922,39.281719567072,1
38.778057644563,1,38.778057644563,1,38.878157644563,2,39.281719567072,1,39.481719567072,0.703661922508999946,39.481719567072,1
39.114118962601,1,39.114118962601,1,39.214218962601,1,39.481719567072,1,39.681719567072,0.567600604471000022,39.681719567072,1
39.119166494638,1,39.119166494638,1,39.314218962601,1,39.681719567072,1,39.881719567072,0.762553072433999941,39.881719567072,1
39.129160569403,1,39.129160569403,2,39.414218962601,2,39.881719567072,1,40.081719567072,0.952558997668999869,40.081719567072,1
39.27488016662,1,39.27488016662,2,39.514218962601,2,40.081719567072,1,40.281719567072,1.006839400451999817,40.281719567072,1
39.357982726861,1,39.357982726861,2,39.614218962601,3,40.281719567072,1,40.481719567072,1.12373684021099995,40.481719567072,1
40.330875257572,1,40.330875257572,1,40.430975257572,1,40.630975257572,1,40.830975257572,0.500099999999999987,40.830975257572,1
40.3628894489,1,40.3628894489,1,40.530975257572,1,40.830975257572,1,41.030975257572,0.668085808671999844,41.030975257572,1
40.47424431438,1,40.47424431438,1,40.630975257572,1,41.030975257572,1,41.230975257572,0.756730943191999956,41.230975257572,1
40.562038336725,1,40.562038336725,1,40.730975257572,2,41.230975257572,1,41.430975257572,0.868936920846999912,41.430975257572,1
40.725949907816,1,40.725949907816,1,40.830975257572,2,41.430975257572,1,41.630975257572,0.905025349755999904,41.630975257572,1
40.757547066922,1,40.757547066922,1,40.930975257572,3,41.630975257572,1,41.830975257572,1.073428190650000054,41.830975257572,1
41.049265448559,1,41.049265448559,1,41.149365448559,3,41.830975257572,1,42.030975257572,0.981709809012999863,42.030975257572,1
41.144940685774,1,41.144940685774,1,41.249365448559,3,42.030975257572,1,42.230975257572,1.086034571797999778,42.230975257572,1
41.675999985024,1,41.675999985024,1,41.776099985024,2,42.230975257572,1,42.430975257572,0.754975272547999894,42.430975257572,1
41.809721078963,1,41.809721078963,1,41.909821078963,2,42.430975257572,1,42.630975257572,0.821254178608999959,42.630975257572,1
42.435699024734,1,42.435699024734,1,42.535799024734,1,42.735799024734,1,42.935799024734,0.500099999999999987,42.935799024734,1
42.452273375105,1,42.452273375105,1,42.635799024734,1,42.935799024734,1,43.135799024734,0.683525649628999863,43.135799024734,1
42.513372237125,1,42.513372237125,2,42.735799024734,1,43.135799024734,1,43.335799024734,0.822426787608999895,43.335799024734,1
42.808169618891,1,42.808169618891,1,42.908269618891,2,43.335799024734,1,43.535799024734,0.727629405842999951,43.535799024734,1
43.016380497908,1,43.016380497908,1,43.116480497908,2,43.535799024734,1,43.735799024734,0.719418526826000045,43.735799024734,1
43.225404880901,1,43.225404880901,1,43.325504880901,2,43.735799024734,1,43.935799024734,0.710394143832999921,43.935799024734,1
43.726215011528,1,43.726215011528,1,43.826315011528,1,44.026315011528,1,44.226315011528,0.500099999999999987,44.226315011528,1
43.803318721552,1,43.803318721552,1,43.926315011528,1,44.226315011528,1,44.426315011528,0.62299628997599998,44.426315011528,1
43.981130705856,1,43.981130705856,1,44.081230705856,1,44.426315011528,1,44.626315011528,0.64518430567199991,44.626315011528,1
44.166320443468,1,44.166320443468,1,44.266420443468,1,44.626315011528,1,44.826315011528,0.659994568059999894,44.826315011528,1
44.787716032712,1,44.787716032712,1,44.887816032712,1,45.087816032712,1,45.287816032712,0.500099999999999987,45.287816032712,1
44.812378609817,1,44.812378609817,1,44.987816032712,1,45.287816032712,1,45.487816032712,0.67543742289499997,45.487816032712,1
45.447454736807,1,45.447454736807,1,45.547554736807,1,45.747554736807,1,45.947554736807,0.500099999999999987,45.947554736807,1
45.661928647076,1,45.661928647076,1,45.762028647076,1,45.962028647076,1,46.162028647076,0.500099999999999987,46.162028647076,1
45.683621267661,1,45.683621267661,1,45.862028647076,1,46.162028647076,1,46.362028647076,0.678407379414999841,46.362028647076,1
46.34593524983,1,46.34593524983,1,46.44603524983,1,46.64603524983,1,46.84603524983,0.500099999999999987,46.84603524983,1
46.427270353712,1,46.427270353712,1,46.54603524983,1,46.84603524983,1,47.04603524983,0.618764896117999893,47.04603524983,1
46.523160407237,1,46.523160407237,1,46.64603524983,1,47.04603524983,1,47.24603524983,0.722874842593000051,47.24603524983,1
46.525510594903,1,46.525510594903,2,46.74603524983,2,47.24603524983,1,47.44603524983,0.920524654926999859,47.44603524983,1
46.800722072426,1,46.800722072426,1,46.900822072426,2,47.44603524983,1,47.64603524983,0.845313177403999912,47.64603524983,1
47.262553985176,1,47.262553985176,1,47.362653985176,1,47.64603524983,1,47.84603524983,0.583481264653999961,47.84603524983,1
47.297886663566,1,47.297886663566,1,47.462653985176,1,47.84603524983,1,48.04603524983,0.748148586264000045,48.04603524983,1
47.558331827111,1,47.558331827111,1,47.658431827111,1,48.04603524983,1,48.24603524983,0.687703422718999976,48.24603524983,1
47.873315279638,1,47.873315279638,1,47.973415279638,1,48.24603524983,1,48.44603524983,0.572719970192000047,48.44603524983,1
48.33363589751,1,48.33363589751,1,48.43373589751,1,48.63373589751,1,48.83373589751,0.500099999999999987,48.83373589751,1
48.419049439267,1,48.419049439267,1,48.53373589751,1,48.83373589751,1,49.03373589751,0.614686458242999831,49.03373589751,1
48.495928870208,1,48.495928870208,1,48.63373589751,1,49.03373589751,1,49.23373589751,0.737807027301999869,49.23373589751,1
48.54651647985,1,48.54651647985,1,48.73373589751,2,49.23373589751,1,49.43373589751,0.887219417659999894,49.43373589751,1
48.673316510664,1,48.673316510664,1,48.83373589751,2,49.43373589751,1,49.63373589751,0.960419386846000029,49.63373589751,1
48.894098771154,1,48.894098771154,1,48.994198771154,3,49.63373589751,1,49.83373589751,0.939637126355999935,49.83373589751,1
49.095298121104,1,49.095298121104,1,49.195398121104,3,49.83373589751,1,50.03373589751,0.938437776405999896,50.03373589751,1
49.100376235803,1,49.100376235803,1,49.295398121104,3,50.03373589751,1,50.23373589751,1.13335966170699986,50.23373589751,1
49.145439298799,1,49.145439298799,2,49.395398121104,4,50.23373589751,1,50.43373589751,1.28829659871099977,50.43373589751,1
49.586874566902,1,49.586874566902,1,49.686974566902,3,50.43373589751,1,50.63373589751,1.046861330607999904,50.63373589751,1
49.702307290913,1,49.702307290913,1,49.802407290913,4,50.63373589751,1,50.83373589751,1.131428606596999836,50.83373589751,1
49.703483926036,1,49.703483926036,1,49.902407290913,4,50.83373589751,1,51.03373589751,1.330251971473999976,51.03373589751,1
49.743069302594,1,49.743069302594,2,50.002407290913,5,51.03373589751,1,51.23373589751,1.490666594916000058,51.23373589751,1
50.026227838087,1,50.026227838087,1,50.126327838087,5,51.23373589751,1,51.43373589751,1.407508059422999828,51.43373589751,1
50.236998596124,1,50.236998596124,1,50.337098596124,5,51.43373589751,1,51.63373589751,1.396737301386000046,51.63373589751,1
50.315679011338,1,50.315679011338,1,50.437098596124,5,51.63373589751,1,51.83373589751,1.518056886171999845,51.83373589751,1
50.619806174697,1,50.619806174697,1,50.719906174697,5,51.83373589751,1,52.03373589751,1.41392972281299966,52.03373589751,1
50.951995643135,1,50.951995643135,1,51.052095643135,4,52.03373589751,1,52.23373589751,1.281740254374999826,52.23373589751,1
51.037082327694,1,51.037082327694,1,51.152095643135,5,52.23373589751,1,52.43373589751,1.396653569815999855,52.43373589751,1
51.855868122123,1,51.855868122123,1,51.955968122123,2,52.43373589751,1,52.63373589751,0.777867775387000023,52.63373589751,1
51.997844160493,1,51.997844160493,1,52.097944160493,2,52.63373589751,1,52.83373589751,0.835891737017000033,52.83373589751,1
52.06934940362,1,52.06934940362,1,52.197944160493,3,52.83373589751,1,53.03373589751,0.96438649388999997,53.03373589751,1
52.422105505944,1,52.422105505944,1,52.522205505944,2,53.03373589751,1,53.23373589751,0.811630391565999916,53.23373589751,1
52.636703747901,1,52.636703747901,1,52.736803747901,2,53.23373589751,1,53.43373589751,0.797032149609000036,53.43373589751,1
52.762789699548,1,52.762789699548,1,52.862889699548,2,53.43373589751,1,53.63373589751,0.870946197961999898,53.63373589751,1
52.986937417244,1,52.986937417244,1,53.087037417244,2,53.63373589751,1,53.83373589751,0.846798480266000016,53.83373589751,1
53.552870811209,1,53.552870811209,1,53.652970811209,1,53.852970811209,1,54.052970811209,0.500099999999999987,54.052970811209,1
53.7651760141,1,53.7651760141,1,53.8652760141,1,54.0652760141,1,54.2652760141,0.500099999999999987,54.2652760141,1
54.019840696605,1,54.019840696605,1,54.119940696605,1,54.319940696605,1,54.519940696605,0.500099999999999987,54.519940696605,1
54.082945694828,1,54.082945694828,1,54.219940696605,1,54.519940696605,1,54.719940696605,0.636995001776999856,54.719940696605,1
54.638322419447,1,54.638322419447,1,54.738422419447,1,54.938422419447,1,55.138422419447,0.500099999999999987,55.138422419447,1
55.401392833668,1,55.401392833668,1,55.501492833668,1,55.701492833668,1,55.901492833668,0.500099999999999987,55.901492833668,1
55.686294824551,1,55.686294824551,1,55.786394824551,1,55.986394824551,1,56.186394824551,0.500099999999999987,56.186394824551,1
55.834450831414,1,55.834450831414,1,55.934550831414,1,56.186394824551,1,56.386394824551,0.551943993137000041,56.386394824551,1
55.983545679996,1,55.983545679996,1,56.083645679996,1,56.386394824551,1,56.586394824551,0.602849144554999935,56.586394824551,1
