packetGen Network.nodeTx.gen (#0 - General-0-20250512-20:45:22-3596),,bufferSize Network.nodeTx.queue (#0 - General-0-20250512-20:45:22-3596),,bufferSize Network.queue (#0 - General-0-20250512-20:45:22-3596),,bufferSize Network.nodeRx.queue (#0 - General-0-20250512-20:45:22-3596),,Delay Network.nodeRx.sink (#0 - General-0-20250512-20:45:22-3596),,packetUsed Network.nodeRx.sink (#0 - General-0-20250512-20:45:22-3596),,packetDrop Network.queue (#0 - General-0-20250512-20:45:22-3596),
5.955572885518,1,5.955572885518,1,6.126187367413,22,10.579687450457,1,10.779687450457,4.82411456493900024,10.779687450457,1,53.500351525779,1
5.971045853568,1,5.971045853568,2,6.226187367413,22,10.779687450457,1,10.979687450457,5.00864159688899944,10.979687450457,1,53.700351525779,1
6.048129319415,1,6.048129319415,2,6.326187367413,23,10.979687450457,1,11.179687450457,5.131558131042000405,11.179687450457,1,53.900351525779,1
6.337571367214,1,6.337571367214,1,6.437671367214,23,11.179687450457,1,11.379687450457,5.042116083243000075,11.379687450457,1,54.100351525779,1
6.479707835223,1,6.479707835223,1,6.579807835223,23,11.379687450457,1,11.579687450457,5.099979615233999985,11.579687450457,1,54.300351525779,1
6.553490564399,1,6.553490564399,1,6.679807835223,24,11.579687450457,1,11.779687450457,5.226196886058000125,11.779687450457,1,54.500351525779,1
6.564685180462,1,6.564685180462,2,6.779807835223,24,11.779687450457,1,11.979687450457,5.415002269994999985,11.979687450457,1,54.700351525779,1
6.618241752485,1,6.618241752485,2,6.879807835223,25,11.979687450457,1,12.179687450457,5.561445697971999265,12.179687450457,1,54.900351525779,1
6.682411222688,1,6.682411222688,2,6.979807835223,25,12.179687450457,1,12.379687450457,5.697276227768998755,12.379687450457,1,55.100351525779,1
6.713139257903,1,6.713139257903,3,7.079807835223,26,12.379687450457,1,12.579687450457,5.86654819255399926,12.579687450457,1,55.300351525779,1
6.733759586106,1,6.733759586106,4,7.179807835223,26,12.579687450457,1,12.779687450457,6.04592786435100036,12.779687450457,1,55.500351525779,1
6.882585068681,1,6.882585068681,3,7.279807835223,27,12.779687450457,1,12.979687450457,6.09710238177599881,12.979687450457,1,55.700351525779,1
7.016114087143,1,7.016114087143,3,7.379807835223,27,12.979687450457,1,13.179687450457,6.163573363313998825,13.179687450457,1,55.900351525779,1
7.077022329461,1,7.077022329461,4,7.479807835223,28,13.179687450457,1,13.379687450457,6.30266512099600004,13.379687450457,1,56.100351525779,1
7.101427178535,1,7.101427178535,4,7.579807835223,28,13.379687450457,1,13.579687450457,6.47826027192200013,13.579687450457,1,56.300351525779,1
7.185460649096,1,7.185460649096,4,7.679807835223,29,13.579687450457,1,13.779687450457,6.594226801360999675,13.779687450457,1,56.500351525779,1
7.199988451825,1,7.199988451825,5,7.779807835223,29,13.779687450457,1,13.979687450457,6.77969899863199996,13.979687450457,1,56.700351525779,1
7.201885308745,1,7.201885308745,6,7.879807835223,30,13.979687450457,1,14.179687450457,6.97780214171199905,14.179687450457,1,56.900351525779,1
7.241062389813,1,7.241062389813,7,7.979807835223,30,14.179687450457,1,14.379687450457,7.13862506064399936,14.379687450457,1,57.100351525779,1
7.33720048372,1,7.33720048372,7,8.079807835223,31,14.379687450457,1,14.579687450457,7.24248696673699929,14.579687450457,1,57.300351525779,1
7.353414132665,1,7.353414132665,8,8.179807835223,31,14.579687450457,1,14.779687450457,7.42627331779199903,14.779687450457,1,57.500351525779,1
7.448113800382,1,7.448113800382,8,8.279807835223,32,14.779687450457,1,14.979687450457,7.53157365007499988,14.979687450457,1,57.700351525779,1
7.473257993589,1,7.473257993589,9,8.379807835223,32,14.979687450457,1,15.179687450457,7.70642945686799938,15.179687450457,1,57.900351525779,1
7.569212791326,1,7.569212791326,9,8.479807835223,33,15.179687450457,1,15.379687450457,7.810474659130999655,15.379687450457,1,58.100351525779,1
7.618068496257,1,7.618068496257,9,8.579807835223,33,15.379687450457,1,15.579687450457,7.96161895420000039,15.579687450457,1,58.300351525779,1
7.905859998385,1,7.905859998385,7,8.679807835223,34,15.579687450457,1,15.779687450457,7.873827452071999715,15.779687450457,1,58.508510483143,1
8.138751335806,1,8.138751335806,6,8.779807835223,34,15.779687450457,1,15.979687450457,7.840936114650999015,15.979687450457,1,58.708510483143,1
8.253265231276,1,8.253265231276,6,8.879807835223,35,15.979687450457,1,16.179687450457,7.926422219180999175,16.179687450457,1,60.102278997619,1
8.313039838958,1,8.313039838958,6,8.979807835223,35,16.179687450457,1,16.379687450457,8.066647611499000425,16.379687450457,1,60.302278997619,1
8.357591688463,1,8.357591688463,7,9.079807835223,36,16.379687450457,1,16.579687450457,8.222095761993998015,16.579687450457,1,60.502278997619,1
8.452541146813,1,8.452541146813,7,9.179807835223,36,16.579687450457,1,16.779687450457,8.32714630364399963,16.779687450457,1,60.702278997619,1
8.509994387487,1,8.509994387487,7,9.279807835223,37,16.779687450457,1,16.979687450457,8.46969306296999844,16.979687450457,1,60.902278997619,1
8.742629493656,1,8.742629493656,6,9.379807835223,37,16.979687450457,1,17.179687450457,8.437057956800998655,17.179687450457,1,61.102278997619,1
8.862240273602,1,8.862240273602,6,9.479807835223,38,17.179687450457,1,17.379687450457,8.517447176855000605,17.379687450457,1,61.302278997619,1
8.87269639618,1,8.87269639618,7,9.579807835223,38,17.379687450457,1,17.579687450457,8.70699105427699744,17.579687450457,1,61.502278997619,1
8.878907925227,1,8.878907925227,8,9.679807835223,39,17.579687450457,1,17.779687450457,8.900779525229999885,17.779687450457,1,61.702278997619,1
9.228929293672,1,9.228929293672,5,9.779807835223,39,17.779687450457,1,17.979687450457,8.75075815678500031,17.979687450457,1,61.902278997619,1
9.338820540427,1,9.338820540427,5,9.879807835223,40,17.979687450457,1,18.179687450457,8.840866910029998105,18.179687450457,1,62.102278997619,1
9.444703953576,1,9.444703953576,5,9.979807835223,40,18.179687450457,1,18.379687450457,8.93498349688099931,18.379687450457,1,62.525425847562,1
9.555763698145,1,9.555763698145,5,10.079807835223,41,18.379687450457,1,18.579687450457,9.023923752311997465,18.579687450457,1,62.725425847562,1
9.574506304747,1,9.574506304747,6,10.179807835223,41,18.579687450457,1,18.779687450457,9.20518114571000008,18.779687450457,1,62.925425847562,1
9.598126975355,1,9.598126975355,6,10.279807835223,42,18.779687450457,1,18.979687450457,9.38156047510199892,18.979687450457,1,63.125425847562,1
9.642467378217,1,9.642467378217,7,10.379807835223,42,18.979687450457,1,19.179687450457,9.53722007224000019,19.179687450457,1,63.325425847562,1
9.65627024706,1,9.65627024706,8,10.479807835223,43,19.179687450457,1,19.379687450457,9.72341720339699829,19.379687450457,1,63.525425847562,1
9.795174516039,1,9.795174516039,7,10.579807835223,43,19.379687450457,1,19.579687450457,9.78451293441800015,19.579687450457,1,63.725425847562,1
9.833070712467,1,9.833070712467,8,10.679807835223,44,19.579687450457,1,19.779687450457,9.94661673798999853,19.779687450457,1,63.925425847562,1
9.926676868444,1,9.926676868444,8,10.779807835223,44,19.779687450457,1,19.979687450457,10.0530105820129982,19.979687450457,1,64.125425847562,1
9.971887074466,1,9.971887074466,9,10.879807835223,45,19.979687450457,1,20.179687450457,10.20780037599099895,20.179687450457,1,64.325425847562,1
10.011198330196,1,10.011198330196,9,10.979807835223,45,20.179687450457,1,20.379687450457,10.36848912026099963,20.379687450457,1,64.525425847562,1
10.095641109549,1,10.095641109549,9,11.079807835223,46,20.379687450457,1,20.579687450457,10.48404634090799798,20.579687450457,1,64.725425847562,1
10.09955942519,1,10.09955942519,10,11.179807835223,46,20.579687450457,1,20.779687450457,10.68012802526699896,20.779687450457,1,64.925425847562,1
10.157291856271,1,10.157291856271,11,11.279807835223,47,20.779687450457,1,20.979687450457,10.82239559418599835,20.979687450457,1,65.125425847562,1
10.257878956788,1,10.257878956788,11,11.379807835223,47,20.979687450457,1,21.179687450457,10.92180849366899761,21.179687450457,1,65.325425847562,1
10.703328641406,1,10.703328641406,7,11.479807835223,48,21.179687450457,1,21.379687450457,10.67635880905099906,21.379687450457,1,65.525425847562,1
11.022623305611,1,11.022623305611,5,11.579807835223,48,21.379687450457,1,21.579687450457,10.55706414484599871,21.579687450457,1,65.725425847562,1
11.033386816427,1,11.033386816427,6,11.679807835223,49,21.579687450457,1,21.779687450457,10.74630063402999975,21.779687450457,1,65.925425847562,1
11.139169457762,1,11.139169457762,6,11.779807835223,49,21.779687450457,1,21.979687450457,10.84051799269499834,21.979687450457,1,66.125425847562,1
11.16259960964,1,11.16259960964,7,11.879807835223,50,21.979687450457,1,22.179687450457,11.01708784081699828,22.179687450457,1,66.325425847562,1
11.263401534182,1,11.263401534182,7,11.979807835223,50,22.179687450457,1,22.379687450457,11.11628591627500023,22.379687450457,1,66.525425847562,1
11.280992888725,1,11.280992888725,7,12.079807835223,51,22.379687450457,1,22.579687450457,11.2986945617319989,22.579687450457,1,66.725425847562,1
11.817002923749,1,11.817002923749,3,12.179807835223,51,22.579687450457,1,22.779687450457,10.96268452670799926,22.779687450457,1,66.925425847562,1
11.922877195258,1,11.922877195258,3,12.279807835223,52,22.779687450457,1,22.979687450457,11.05681025519900013,22.979687450457,1,67.125425847562,1
12.010068780621,1,12.010068780621,3,12.379807835223,52,22.979687450457,1,23.179687450457,11.169618669835998,23.179687450457,1,67.325425847562,1
12.039276833948,1,12.039276833948,4,12.479807835223,53,23.179687450457,1,23.379687450457,11.34041061650900058,23.379687450457,1,67.525425847562,1
12.092783301656,1,12.092783301656,4,12.579807835223,53,23.379687450457,1,23.579687450457,11.48690414880099903,23.579687450457,1,67.725425847562,1
12.155577459755,1,12.155577459755,5,12.679807835223,54,23.579687450457,1,23.779687450457,11.62410999070199931,23.779687450457,1,67.925425847562,1
12.219955559915,1,12.219955559915,5,12.779807835223,54,23.779687450457,1,23.979687450457,11.75973189054199957,23.979687450457,1,68.125425847562,1
12.247983260763,1,12.247983260763,6,12.879807835223,55,23.979687450457,1,24.179687450457,11.93170418969399898,24.179687450457,1,68.325425847562,1
12.34566966817,1,12.34566966817,6,12.979807835223,55,24.179687450457,1,24.379687450457,12.0340177822869982,24.379687450457,1,68.525425847562,1
12.362982413785,1,12.362982413785,7,13.079807835223,56,24.379687450457,1,24.579687450457,12.21670503667199975,24.579687450457,1,68.725425847562,1
12.404232536777,1,12.404232536777,7,13.179807835223,56,24.579687450457,1,24.779687450457,12.37545491367999868,24.779687450457,1,68.925425847562,1
12.415928077756,1,12.415928077756,8,13.279807835223,57,24.779687450457,1,24.979687450457,12.56375937270099992,24.979687450457,1,69.125425847562,1
12.528244907909,1,12.528244907909,8,13.379807835223,57,24.979687450457,1,25.179687450457,12.65144254254800055,25.179687450457,1,69.325425847562,1
12.635052127624,1,12.635052127624,8,13.479807835223,58,25.179687450457,1,25.379687450457,12.7446353228329982,25.379687450457,1,69.525425847562,1
12.673207711961,1,12.673207711961,9,13.579807835223,58,25.379687450457,1,25.579687450457,12.90647973849599943,25.579687450457,1,69.725425847562,1
12.688078938886,1,12.688078938886,9,13.679807835223,59,25.579687450457,1,25.779687450457,13.09160851157099966,25.779687450457,1,69.925425847562,1
12.838742472213,1,12.838742472213,9,13.779807835223,59,25.779687450457,1,25.979687450457,13.1409449782440006,25.979687450457,1,70.125425847562,1
12.860630531864,1,12.860630531864,10,13.879807835223,60,25.979687450457,1,26.179687450457,13.31905691859299872,26.179687450457,1,70.325425847562,1
13.159349521049,1,13.159349521049,8,13.979807835223,60,26.179687450457,1,26.379687450457,13.22033792940800006,26.379687450457,1,70.525425847562,1
13.205350916823,1,13.205350916823,8,14.079807835223,61,26.379687450457,1,26.579687450457,13.37433653363400048,26.579687450457,1,70.725425847562,1
13.313977854911,1,13.313977854911,8,14.179807835223,61,26.579687450457,1,26.779687450457,13.4657095955459986,26.779687450457,1,70.925425847562,1
13.486011020683,1,13.486011020683,7,14.279807835223,62,26.779687450457,1,26.979687450457,13.49367642977399835,26.979687450457,1,71.125425847562,1
13.487377478526,1,13.487377478526,8,14.379807835223,62,26.979687450457,1,27.179687450457,13.69230997193099947,27.179687450457,1,71.325425847562,1
13.497591966678,1,13.497591966678,9,14.479807835223,63,27.179687450457,1,27.379687450457,13.88209548377900043,27.379687450457,1,71.525425847562,1
13.595102160094,1,13.595102160094,9,14.579807835223,63,27.379687450457,1,27.579687450457,13.98458529036300031,27.579687450457,1,71.725425847562,1
13.777084052022,1,13.777084052022,9,14.679807835223,64,27.579687450457,1,27.779687450457,14.00260339843499931,27.779687450457,1,71.925425847562,1
13.889065488597,1,13.889065488597,8,14.779807835223,64,27.779687450457,1,27.979687450457,14.09062196185999831,27.979687450457,1,72.125425847562,1
13.899168966128,1,13.899168966128,9,14.879807835223,65,27.979687450457,1,28.179687450457,14.28051848432900066,28.179687450457,1,72.325425847562,1
14.256527803362,1,14.256527803362,7,14.979807835223,65,28.179687450457,1,28.379687450457,14.12315964709499731,28.379687450457,1,72.525425847562,1
14.63143094932,1,14.63143094932,4,15.079807835223,66,28.379687450457,1,28.579687450457,13.94825650113699917,28.579687450457,1,72.725425847562,1
14.841963079399,1,14.841963079399,3,15.179807835223,66,28.579687450457,1,28.779687450457,13.9377243710579996,28.779687450457,1,72.925425847562,1
14.905196739039,1,14.905196739039,3,15.279807835223,67,28.779687450457,1,28.979687450457,14.07449071141799727,28.979687450457,1,73.125425847562,1
14.976455098372,1,14.976455098372,4,15.379807835223,67,28.979687450457,1,29.179687450457,14.20323235208499917,29.179687450457,1,73.325425847562,1
15.352647826822,1,15.352647826822,1,15.479807835223,68,29.179687450457,1,29.379687450457,14.02703962363499806,29.379687450457,1,73.525425847562,1
15.358380519464,1,15.358380519464,2,15.579807835223,68,29.379687450457,1,29.579687450457,14.22130693099299841,29.579687450457,1,73.725425847562,1
15.451228369154,1,15.451228369154,2,15.679807835223,69,29.579687450457,1,29.779687450457,14.32845908130299855,29.779687450457,1,73.925425847562,1
15.511223057818,1,15.511223057818,2,15.779807835223,69,29.779687450457,1,29.979687450457,14.46846439263899946,29.979687450457,1,74.125425847562,1
15.645647585033,1,15.645647585033,2,15.879807835223,70,29.979687450457,1,30.179687450457,14.53403986542399901,30.179687450457,1,74.325425847562,1
15.647666597848,1,15.647666597848,3,15.979807835223,70,30.179687450457,1,30.379687450457,14.73202085260900056,30.379687450457,1,74.525425847562,1
15.651664227754,1,15.651664227754,4,16.079807835223,71,30.379687450457,1,30.579687450457,14.92802322270300047,30.579687450457,1,74.725425847562,1
15.709952066641,1,15.709952066641,4,16.179807835223,71,30.579687450457,1,30.779687450457,15.06973538381599902,30.779687450457,1,74.925425847562,1
15.743193090737,1,15.743193090737,5,16.279807835223,72,30.779687450457,1,30.979687450457,15.23649435971999816,30.979687450457,1,75.125425847562,1
16.132350103022,1,16.132350103022,2,16.379807835223,72,30.979687450457,1,31.179687450457,15.04733734743500045,31.179687450457,1,75.325425847562,1
16.145155779553,1,16.145155779553,3,16.479807835223,73,31.179687450457,1,31.379687450457,15.2345316709039977,31.379687450457,1,75.525425847562,1
16.189697725745,1,16.189697725745,3,16.579807835223,73,31.379687450457,1,31.579687450457,15.3899897247119987,31.579687450457,1,75.725425847562,1
16.224815334683,1,16.224815334683,4,16.679807835223,74,31.579687450457,1,31.779687450457,15.55487211577399968,31.779687450457,1,75.925425847562,1
16.290379963119,1,16.290379963119,4,16.779807835223,74,31.779687450457,1,31.979687450457,15.68930748733799868,31.979687450457,1,76.125425847562,1
16.303018826762,1,16.303018826762,5,16.879807835223,75,31.979687450457,1,32.179687450457,15.87666862369500001,32.179687450457,1,76.325425847562,1
16.419706179417,1,16.419706179417,5,16.979807835223,75,32.179687450457,1,32.379687450457,15.95998127104000013,32.379687450457,1,76.525425847562,1
16.457976274303,1,16.457976274303,6,17.079807835223,76,32.379687450457,1,32.579687450457,16.12171117615400097,32.579687450457,1,76.725425847562,1
16.670399994003,1,16.670399994003,5,17.179807835223,76,32.579687450457,1,32.779687450457,16.10928745645399825,32.779687450457,1,76.925425847562,1
16.723888431579,1,16.723888431579,5,17.279807835223,77,32.779687450457,1,32.979687450457,16.25579901887800097,32.979687450457,1,77.125425847562,1
16.974279609888,1,16.974279609888,4,17.379807835223,77,32.979687450457,1,33.179687450457,16.20540784056899488,33.179687450457,1,77.325425847562,1
16.980909350036,1,16.980909350036,4,17.479807835223,78,33.179687450457,1,33.379687450457,16.39877810042099776,33.379687450457,1,77.525425847562,1
17.005348894844,1,17.005348894844,5,17.579807835223,78,33.379687450457,1,33.579687450457,16.57433855561299647,33.579687450457,1,77.725425847562,1
17.123267847551,1,17.123267847551,5,17.679807835223,79,33.579687450457,1,33.779687450457,16.6564196029059985,33.779687450457,1,77.925425847562,1
17.206552199158,1,17.206552199158,5,17.779807835223,79,33.779687450457,1,33.979687450457,16.77313525129899566,33.979687450457,1,78.125425847562,1
17.290161952355,1,17.290161952355,5,17.879807835223,80,33.979687450457,1,34.179687450457,16.88952549810199593,34.179687450457,1,78.325425847562,1
17.490486004606,1,17.490486004606,4,17.979807835223,80,34.179687450457,1,34.379687450457,16.8892014458510004,34.379687450457,1,78.525425847562,1
17.521327488616,1,17.521327488616,5,18.079807835223,81,34.379687450457,1,34.579687450457,17.05835996184099907,34.579687450457,1,78.725425847562,1
17.592452282338,1,17.592452282338,5,18.179807835223,81,34.579687450457,1,34.779687450457,17.18723516811899535,34.779687450457,1,78.925425847562,1
17.666528177383,1,17.666528177383,6,18.279807835223,82,34.779687450457,1,34.979687450457,17.31315927307399956,34.979687450457,1,79.125425847562,1
17.915086413081,1,17.915086413081,4,18.379807835223,82,34.979687450457,1,35.179687450457,17.26460103737599633,35.179687450457,1,79.325425847562,1
17.924951443923,1,17.924951443923,5,18.479807835223,83,35.179687450457,1,35.379687450457,17.45473600653399863,35.379687450457,1,79.525425847562,1
18.178981894719,1,18.178981894719,4,18.579807835223,83,35.379687450457,1,35.579687450457,17.40070555573799988,35.579687450457,1,79.725425847562,1
18.264771458826,1,18.264771458826,4,18.679807835223,84,35.579687450457,1,35.779687450457,17.5149159916309997,35.779687450457,1,79.925425847562,1
18.27344850706,1,18.27344850706,5,18.779807835223,84,35.779687450457,1,35.979687450457,17.70623894339699682,35.979687450457,1,80.125425847562,1
18.538374099928,1,18.538374099928,3,18.879807835223,85,35.979687450457,1,36.179687450457,17.64131335052899621,36.179687450457,1,80.325425847562,1
18.570908141481,1,18.570908141481,4,18.979807835223,85,36.179687450457,1,36.379687450457,17.80877930897599976,36.379687450457,1,80.525425847562,1
18.609264162891,1,18.609264162891,4,19.079807835223,86,36.379687450457,1,36.579687450457,17.97042328756599962,36.579687450457,1,80.725425847562,1
18.610204237957,1,18.610204237957,5,19.179807835223,86,36.579687450457,1,36.779687450457,18.16948321249999757,36.779687450457,1,80.925425847562,1
18.720288828966,1,18.720288828966,5,19.279807835223,87,36.779687450457,1,36.979687450457,18.25939862149099462,36.979687450457,1,81.125425847562,1
18.905021594066,1,18.905021594066,4,19.379807835223,87,36.979687450457,1,37.179687450457,18.27466585639099596,37.179687450457,1,81.325425847562,1
18.919154665422,1,18.919154665422,5,19.479807835223,88,37.179687450457,1,37.379687450457,18.46053278503499931,37.379687450457,1,81.525425847562,1
19.02333273084,1,19.02333273084,5,19.579807835223,88,37.379687450457,1,37.579687450457,18.5563547196169977,37.579687450457,1,81.725425847562,1
19.149326111851,1,19.149326111851,5,19.679807835223,89,37.579687450457,1,37.779687450457,18.63036133860600066,37.779687450457,1,81.925425847562,1
19.333454359,1,19.333454359,4,19.779807835223,89,37.779687450457,1,37.979687450457,18.64623309145699883,37.979687450457,1,82.125425847562,1
19.367619775703,1,19.367619775703,5,19.879807835223,90,37.979687450457,1,38.179687450457,18.81206767475399737,38.179687450457,1,82.325425847562,1
19.398371548079,1,19.398371548079,5,19.979807835223,90,38.179687450457,1,38.379687450457,18.98131590237800018,38.379687450457,1,82.525425847562,1
19.418606591936,1,19.418606591936,6,20.079807835223,91,38.379687450457,1,38.579687450457,19.16108085852099657,38.579687450457,1,82.725425847562,1
19.469326604262,1,19.469326604262,7,20.179807835223,91,38.579687450457,1,38.779687450457,19.31036084619499595,38.779687450457,1,82.925425847562,1
