packetGen Network.nodeTx.gen (#0 - General-0-20250513-00:53:49-13304),,bufferSize Network.nodeTx.traTx (#0 - General-0-20250513-00:53:49-13304),,bufferSize Network.queue (#0 - General-0-20250513-00:53:49-13304),,bufferSize Network.nodeRx.traRx (#0 - General-0-20250513-00:53:49-13304),,Delay Network.nodeRx.sink (#0 - General-0-20250513-00:53:49-13304),,packetUsed Network.nodeRx.sink (#0 - General-0-20250513-00:53:49-13304),,bufferSize Network.appQueue (#0 - General-0-20250513-00:53:49-13304),
0.310391056781,1,0.310391056781,1,0.410491056781,1,0.610491056781,1,0.810491056781,0.500099999999999987,0.810491056781,1,0.96092960829,1
0.66082960829,1,0.66082960829,1,0.76092960829,1,0.96092960829,1,1.16092960829,0.500099999999999987,1.16092960829,1,1.450742603928,1
1.150642603928,1,1.150642603928,1,1.250742603928,1,1.450742603928,1,1.650742603928,0.500099999999999987,1.650742603928,1,2.175988246637,1
1.875888246637,1,1.875888246637,1,1.975988246637,1,2.175988246637,1,2.375988246637,0.500099999999999987,2.375988246637,1,2.536045267911,1
2.235945267911,1,2.235945267911,1,2.336045267911,1,2.536045267911,1,2.736045267911,0.500099999999999987,2.736045267911,1,3.297147948906,1
2.997047948906,1,2.997047948906,1,3.097147948906,1,3.297147948906,1,3.497147948906,0.500099999999999987,3.497147948906,1,4.336952374638,1
3.304056393499,1,3.304056393499,1,3.404156393499,1,3.604156393499,1,3.804156393499,0.500099999999999987,3.804156393499,1,4.932893790732,1
4.036852374638,1,4.036852374638,1,4.136952374638,1,4.336952374638,1,4.536952374638,0.500099999999999987,4.536952374638,1,5.337775917991,1
4.251761284439,1,4.251761284439,1,4.351861284439,1,4.551861284439,1,4.751861284439,0.500099999999999987,4.751861284439,1,5.951428388626,1
4.632793790732,1,4.632793790732,1,4.732893790732,1,4.932893790732,1,5.132893790732,0.500099999999999987,5.132893790732,1,6.756334977484,1
5.037675917991,1,5.037675917991,1,5.137775917991,1,5.337775917991,1,5.537775917991,0.500099999999999987,5.537775917991,1,6.956334977484,1
5.226875901842,1,5.226875901842,1,5.326975901842,1,5.537775917991,1,5.737775917991,0.510900016149000045,5.737775917991,1,8.071920787602,1
5.451328388626,1,5.451328388626,1,5.551428388626,1,5.751428388626,1,5.951428388626,0.500099999999999987,5.951428388626,1,8.271920787602,1
5.58906045289,1,5.58906045289,1,5.68916045289,1,5.951428388626,1,6.151428388626,0.562367935735999855,6.151428388626,1,8.471920787602,1
6.456234977484,1,6.456234977484,1,6.556334977484,1,6.756334977484,1,6.956334977484,0.500099999999999987,6.956334977484,1,8.671920787602,1
6.47900499843,1,6.47900499843,1,6.656334977484,1,6.956334977484,1,7.156334977484,0.677329979053999939,7.156334977484,1,9.249838065151,1
7.771820787602,1,7.771820787602,1,7.871920787602,1,8.071920787602,1,8.271920787602,0.500099999999999987,8.271920787602,1,9.902000433278,1
7.89597968253,1,7.89597968253,1,7.99607968253,1,8.271920787602,1,8.471920787602,0.575941105072000023,8.471920787602,1,10.19554333747,1
8.08458450346,1,8.08458450346,1,8.18468450346,1,8.471920787602,1,8.671920787602,0.587336284142000006,8.671920787602,1,10.450557538686,1
8.337868579278,1,8.337868579278,1,8.437968579278,1,8.671920787602,1,8.871920787602,0.534052208324000019,8.871920787602,1,10.777936351317,1
8.949738065151,1,8.949738065151,1,9.049838065151,1,9.249838065151,1,9.449838065151,0.500099999999999987,9.449838065151,1,11.985815528314,1
9.601900433278,1,9.601900433278,1,9.702000433278,1,9.902000433278,1,10.102000433278,0.500099999999999987,10.102000433278,1,12.691079541381,1
9.89544333747,1,9.89544333747,1,9.99554333747,1,10.19554333747,1,10.39554333747,0.500099999999999987,10.39554333747,1,12.891079541381,1
10.150457538686,1,10.150457538686,1,10.250557538686,1,10.450557538686,1,10.650557538686,0.500099999999999987,10.650557538686,1,13.091079541381,1
10.477836351317,1,10.477836351317,1,10.577936351317,1,10.777936351317,1,10.977936351317,0.500099999999999987,10.977936351317,1,13.291079541381,1
10.672396434833,1,10.672396434833,1,10.772496434833,1,10.977936351317,1,11.177936351317,0.505539916483999982,11.177936351317,1,13.491079541381,1
11.685715528314,1,11.685715528314,1,11.785815528314,1,11.985815528314,1,12.185815528314,0.500099999999999987,12.185815528314,1,13.691079541381,1
12.390979541381,1,12.390979541381,1,12.491079541381,1,12.691079541381,1,12.891079541381,0.500099999999999987,12.891079541381,1,13.891079541381,1
12.419716830012,1,12.419716830012,1,12.591079541381,1,12.891079541381,1,13.091079541381,0.671362711368999941,13.091079541381,1,14.207476868722,1
12.580232248547,1,12.580232248547,1,12.691079541381,1,13.091079541381,1,13.291079541381,0.710847292833999941,13.291079541381,1,15.436043140906,1
12.615785048735,1,12.615785048735,1,12.791079541381,2,13.291079541381,1,13.491079541381,0.875294492646000007,13.491079541381,1,16.023299001775,1
13.023183926975,1,13.023183926975,1,13.123283926975,1,13.491079541381,1,13.691079541381,0.66789561440599998,13.691079541381,1,16.223299001775,1
13.031149906451,1,13.031149906451,1,13.223283926975,2,13.691079541381,1,13.891079541381,0.85992963492999985,13.891079541381,1,16.878001595301,1
13.210256679981,1,13.210256679981,1,13.323283926975,2,13.891079541381,1,14.091079541381,0.880822861399999985,14.091079541381,1,17.673949559507,1
13.907376868722,1,13.907376868722,1,14.007476868722,1,14.207476868722,1,14.407476868722,0.500099999999999987,14.407476868722,1,19.173586088472,1
15.135943140906,1,15.135943140906,1,15.236043140906,1,15.436043140906,1,15.636043140906,0.500099999999999987,15.636043140906,1,19.423852665816,1
15.723199001775,1,15.723199001775,1,15.823299001775,1,16.023299001775,1,16.223299001775,0.500099999999999987,16.223299001775,1,20.04989609307,1
15.782179034704,1,15.782179034704,1,15.923299001775,1,16.223299001775,1,16.423299001775,0.641119967070999938,16.423299001775,1,20.679356902278,1
16.577901595301,1,16.577901595301,1,16.678001595301,1,16.878001595301,1,17.078001595301,0.500099999999999987,17.078001595301,1,21.798824545652,1
17.373849559507,1,17.373849559507,1,17.473949559507,1,17.673949559507,1,17.873949559507,0.500099999999999987,17.873949559507,1,22.241840732919,1
18.873486088472,1,18.873486088472,1,18.973586088472,1,19.173586088472,1,19.373586088472,0.500099999999999987,19.373586088472,1,22.441840732919,1
19.123752665816,1,19.123752665816,1,19.223852665816,1,19.423852665816,1,19.623852665816,0.500099999999999987,19.623852665816,1,22.788270556467,1
19.74979609307,1,19.74979609307,1,19.84989609307,1,20.04989609307,1,20.24989609307,0.500099999999999987,20.24989609307,1,23.186628987463,1
20.379256902278,1,20.379256902278,1,20.479356902278,1,20.679356902278,1,20.879356902278,0.500099999999999987,20.879356902278,1,23.526834253529,1
20.620639391532,1,20.620639391532,1,20.720739391532,1,20.920739391532,1,21.120739391532,0.500099999999999987,21.120739391532,1,23.726834253529,1
20.907275515796,1,20.907275515796,1,21.007375515796,1,21.207375515796,1,21.407375515796,0.500099999999999987,21.407375515796,1,25.016628332141,1
21.498724545652,1,21.498724545652,1,21.598824545652,1,21.798824545652,1,21.998824545652,0.500099999999999987,21.998824545652,1,25.570960557378,1
21.941740732919,1,21.941740732919,1,22.041840732919,1,22.241840732919,1,22.441840732919,0.500099999999999987,22.441840732919,1,25.858713201163,1
21.9908317526,1,21.9908317526,1,22.141840732919,1,22.441840732919,1,22.641840732919,0.651008980319000005,22.641840732919,1,26.058713201163,1
22.488170556467,1,22.488170556467,1,22.588270556467,1,22.788270556467,1,22.988270556467,0.500099999999999987,22.988270556467,1,26.258713201163,1
22.886528987463,1,22.886528987463,1,22.986628987463,1,23.186628987463,1,23.386628987463,0.500099999999999987,23.386628987463,1,26.458713201163,1
23.226734253529,1,23.226734253529,1,23.326834253529,1,23.526834253529,1,23.726834253529,0.500099999999999987,23.726834253529,1,26.658713201163,1
23.287078828924,1,23.287078828924,1,23.426834253529,1,23.726834253529,1,23.926834253529,0.639755424604999897,23.926834253529,1,26.858713201163,1
23.587704345726,1,23.587704345726,1,23.687804345726,1,23.926834253529,1,24.126834253529,0.53912990780299985,24.126834253529,1,27.142181767865,1
24.716528332141,1,24.716528332141,1,24.816628332141,1,25.016628332141,1,25.216628332141,0.500099999999999987,25.216628332141,1,27.662944939868,1
25.270860557378,1,25.270860557378,1,25.370960557378,1,25.570960557378,1,25.770960557378,0.500099999999999987,25.770960557378,1,27.900487084909,1
25.558613201163,1,25.558613201163,1,25.658713201163,1,25.858713201163,1,26.058713201163,0.500099999999999987,26.058713201163,1,28.323396531485,1
25.60227220381,1,25.60227220381,1,25.758713201163,1,26.058713201163,1,26.258713201163,0.656440997352999873,26.258713201163,1,28.523396531485,1
25.811142834699,1,25.811142834699,1,25.911242834699,1,26.258713201163,1,26.458713201163,0.64757036646400001,26.458713201163,1,28.723396531485,1
26.061403768491,1,26.061403768491,1,26.161503768491,1,26.458713201163,1,26.658713201163,0.597309432671999871,26.658713201163,1,28.923396531485,1
26.18124310583,1,26.18124310583,1,26.28134310583,1,26.658713201163,1,26.858713201163,0.677470095332999951,26.858713201163,1,29.123396531485,1
26.261662385822,1,26.261662385822,1,26.38134310583,2,26.858713201163,1,27.058713201163,0.797050815340999859,27.058713201163,1,29.323396531485,1
26.842081767865,1,26.842081767865,1,26.942181767865,1,27.142181767865,1,27.342181767865,0.500099999999999987,27.342181767865,1,29.523396531485,1
27.362844939868,1,27.362844939868,1,27.462944939868,1,27.662944939868,1,27.862944939868,0.500099999999999987,27.862944939868,1,29.723396531485,1
27.600387084909,1,27.600387084909,1,27.700487084909,1,27.900487084909,1,28.100487084909,0.500099999999999987,28.100487084909,1,29.923396531485,1
27.695565996296,1,27.695565996296,1,27.800487084909,1,28.100487084909,1,28.300487084909,0.604921088612999865,28.300487084909,1,30.123396531485,1
28.023296531485,1,28.023296531485,1,28.123396531485,1,28.323396531485,1,28.523396531485,0.500099999999999987,28.523396531485,1,31.13295399371,1
28.079954962129,1,28.079954962129,1,28.223396531485,1,28.523396531485,1,28.723396531485,0.64344156935600005,28.723396531485,1,32.041230209654,1
28.087352704117,1,28.087352704117,2,28.323396531485,1,28.723396531485,1,28.923396531485,0.836043827367999976,28.923396531485,1,32.487834401987,1
28.240143320281,1,28.240143320281,1,28.423396531485,2,28.923396531485,1,29.123396531485,0.883253211203999906,29.123396531485,1,32.720955371946,1
28.615081886517,1,28.615081886517,1,28.715181886517,2,29.123396531485,1,29.323396531485,0.708314644968000003,29.323396531485,1,33.26501047258,1
28.678315117401,1,28.678315117401,1,28.815181886517,2,29.323396531485,1,29.523396531485,0.845081414083999945,29.523396531485,1,34.39635502527,1
29.047643821499,1,29.047643821499,1,29.147743821499,1,29.523396531485,1,29.723396531485,0.675752709985999898,29.723396531485,1,34.862837067058,1
29.145706175008,1,29.145706175008,1,29.247743821499,2,29.723396531485,1,29.923396531485,0.777690356476999907,29.923396531485,1,35.062837067058,1
29.519929886182,1,29.519929886182,1,29.620029886182,1,29.923396531485,1,30.123396531485,0.60346664530299998,30.123396531485,1,35.262837067058,1
29.710467135412,1,29.710467135412,1,29.810567135412,1,30.123396531485,1,30.323396531485,0.612929396073000008,30.323396531485,1,36.292924245329,1
30.83285399371,1,30.83285399371,1,30.93295399371,1,31.13295399371,1,31.33295399371,0.500099999999999987,31.33295399371,1,36.721500107674,1
31.741130209654,1,31.741130209654,1,31.841230209654,1,32.041230209654,1,32.241230209654,0.500099999999999987,32.241230209654,1,37.134445418954,1
32.187734401987,1,32.187734401987,1,32.287834401987,1,32.487834401987,1,32.687834401987,0.500099999999999987,32.687834401987,1,37.567578422772,1
32.420855371946,1,32.420855371946,1,32.520955371946,1,32.720955371946,1,32.920955371946,0.500099999999999987,32.920955371946,1,37.767578422772,1
32.594607585016,1,32.594607585016,1,32.694707585016,1,32.920955371946,1,33.120955371946,0.526347786929999948,33.120955371946,1,37.967578422772,1
32.96491047258,1,32.96491047258,1,33.06501047258,1,33.26501047258,1,33.46501047258,0.500099999999999987,33.46501047258,1,38.167578422772,1
33.188978111209,1,33.188978111209,1,33.289078111209,1,33.489078111209,1,33.689078111209,0.500099999999999987,33.689078111209,1,38.367578422772,1
34.09625502527,1,34.09625502527,1,34.19635502527,1,34.39635502527,1,34.59635502527,0.500099999999999987,34.59635502527,1,38.567578422772,1
34.562737067058,1,34.562737067058,1,34.662837067058,1,34.862837067058,1,35.062837067058,0.500099999999999987,35.062837067058,1,38.767578422772,1
34.60351594511,1,34.60351594511,1,34.762837067058,1,35.062837067058,1,35.262837067058,0.659321121947999963,35.262837067058,1,39.014139786939,1
34.627740908392,1,34.627740908392,2,34.862837067058,1,35.262837067058,1,35.462837067058,0.835096158665999951,35.462837067058,1,39.214139786939,1
35.992824245329,1,35.992824245329,1,36.092924245329,1,36.292924245329,1,36.492924245329,0.500099999999999987,36.492924245329,1,39.414139786939,1
36.421400107674,1,36.421400107674,1,36.521500107674,1,36.721500107674,1,36.921500107674,0.500099999999999987,36.921500107674,1,39.673100327252,1
36.834345418954,1,36.834345418954,1,36.934445418954,1,37.134445418954,1,37.334445418954,0.500099999999999987,37.334445418954,1,39.873100327252,1
