packetGen Network.nodeTx.gen (#0 - General-0-20250512-20:49:36-4270),,bufferSize Network.nodeTx.queue (#0 - General-0-20250512-20:49:36-4270),,bufferSize Network.queue (#0 - General-0-20250512-20:49:36-4270),,bufferSize Network.nodeRx.queue (#0 - General-0-20250512-20:49:36-4270),,Delay Network.nodeRx.sink (#0 - General-0-20250512-20:49:36-4270),,packetUsed Network.nodeRx.sink (#0 - General-0-20250512-20:49:36-4270),,packetDrop Network.queue (#0 - General-0-20250512-20:49:36-4270),
2.096664764857,1,2.096664764857,1,2.237667660767,3,2.85281074958,1,3.05281074958,0.956145984723000048,3.05281074958,1,124.805309158083,1
2.149638635728,1,2.149638635728,1,2.337667660767,3,3.05281074958,1,3.25281074958,1.103172113852000087,3.25281074958,1,125.005309158083,1
2.483167299033,1,2.483167299033,1,2.583267299033,3,3.25281074958,1,3.45281074958,0.969643450546999959,3.45281074958,1,125.41576132916,1
2.491924999397,1,2.491924999397,1,2.683267299033,3,3.45281074958,1,3.65281074958,1.160885750183000102,3.65281074958,1,127.018154022814,1
2.989161841386,1,2.989161841386,1,3.089261841386,2,3.65281074958,1,3.85281074958,0.863648908193999972,3.85281074958,1,128.760968947397,1
3.036915262512,1,3.036915262512,1,3.189261841386,3,3.85281074958,1,4.05281074958,1.015895487067999697,4.05281074958,1,128.960968947397,1
3.109455578254,1,3.109455578254,1,3.289261841386,3,4.05281074958,1,4.25281074958,1.143355171325999726,4.25281074958,1,129.160968947397,1
3.206872530492,1,3.206872530492,1,3.389261841386,4,4.25281074958,1,4.45281074958,1.24593821908799995,4.45281074958,1,129.360968947397,1
3.442206948135,1,3.442206948135,1,3.542306948135,4,4.45281074958,1,4.65281074958,1.210603801445000011,4.65281074958,1,130.426913652082,1
3.693038628184,1,3.693038628184,1,3.793138628184,4,4.65281074958,1,4.85281074958,1.159772121395999716,4.85281074958,1,130.626913652082,1
3.805939745181,1,3.805939745181,1,3.906039745181,4,4.85281074958,1,5.05281074958,1.246871004398999887,5.05281074958,1,131.405743760061,1
3.904022130264,1,3.904022130264,1,4.006039745181,5,5.05281074958,1,5.25281074958,1.348788619315999687,5.25281074958,1,133.183467789949,1
4.029937058199,1,4.029937058199,1,4.130037058199,5,5.25281074958,1,5.45281074958,1.422873691381000055,5.45281074958,1,139.420094749947,1
4.104767859551,1,4.104767859551,1,4.230037058199,6,5.45281074958,1,5.65281074958,1.548042890028999968,5.65281074958,1,139.620094749947,1
4.494505972428,1,4.494505972428,1,4.594605972428,5,5.65281074958,1,5.85281074958,1.358304777152000038,5.85281074958,1,139.820094749947,1
4.765761362069,1,4.765761362069,1,4.865861362069,4,5.85281074958,1,6.05281074958,1.287049387510999836,6.05281074958,1,140.020094749947,1
4.776814165389,1,4.776814165389,1,4.965861362069,5,6.05281074958,1,6.25281074958,1.475996584190999877,6.25281074958,1,140.220094749947,1
4.838550864825,1,4.838550864825,2,5.065861362069,5,6.25281074958,1,6.45281074958,1.614259884755000032,6.45281074958,1,140.420094749947,1
4.852225018744,1,4.852225018744,3,5.165861362069,6,6.45281074958,1,6.65281074958,1.800585730836000032,6.65281074958,1,140.620094749947,1
5.00891689499,1,5.00891689499,2,5.265861362069,6,6.65281074958,1,6.85281074958,1.843893854590000096,6.85281074958,1,141.24705300664,1
5.01198073325,1,5.01198073325,3,5.365861362069,7,6.85281074958,1,7.05281074958,2.040830016330000156,7.05281074958,1,141.558649120924,1
5.080867953838,1,5.080867953838,3,5.465861362069,7,7.05281074958,1,7.25281074958,2.171942795741999878,7.25281074958,1,142.412643946734,1
5.348991103354,1,5.348991103354,2,5.565861362069,8,7.25281074958,1,7.45281074958,2.103819646225999478,7.45281074958,1,143.820842733922,1
5.821516592655,1,5.821516592655,1,5.921616592655,7,7.45281074958,1,7.65281074958,1.831294156924999853,7.65281074958,1,146.204239930335,1
6.047384231451,1,6.047384231451,1,6.147484231451,7,7.65281074958,1,7.85281074958,1.805426518128999893,7.85281074958,1,146.404239930335,1
6.070068859501,1,6.070068859501,1,6.247484231451,8,7.85281074958,1,8.05281074958,1.982741890078999695,8.05281074958,1,146.604239930335,1
6.376115998192,1,6.376115998192,1,6.476215998192,7,8.05281074958,1,8.25281074958,1.876694751387999895,8.25281074958,1,146.804239930335,1
6.682249830579,1,6.682249830579,1,6.782349830579,7,8.25281074958,1,8.45281074958,1.770560919000999868,8.45281074958,1,149.416140710613,1
7.25903311095,1,7.25903311095,1,7.35913311095,5,8.45281074958,1,8.65281074958,1.393777638630000028,8.65281074958,1,149.616140710613,1
7.355289486852,1,7.355289486852,1,7.45913311095,5,8.65281074958,1,8.85281074958,1.497521262727999672,8.85281074958,1,151.410196590759,1
7.596075420411,1,7.596075420411,1,7.696175420411,5,8.85281074958,1,9.05281074958,1.45673532916899972,9.05281074958,1,151.795159899842,1
7.838175731645,1,7.838175731645,1,7.938275731645,5,9.05281074958,1,9.25281074958,1.414635017934999787,9.25281074958,1,152.219275091895,1
7.931015150589,1,7.931015150589,1,8.038275731645,6,9.25281074958,1,9.45281074958,1.521795598990999913,9.45281074958,1,152.431608775902,1
8.041259813767,1,8.041259813767,1,8.141359813767,6,9.45281074958,1,9.65281074958,1.61155093581299979,9.65281074958,1,152.77898802731,1
8.268740209866,1,8.268740209866,1,8.368840209866,6,9.65281074958,1,9.85281074958,1.584070539713999796,9.85281074958,1,155.001766993497,1
8.439131051123,1,8.439131051123,1,8.539231051123,6,9.85281074958,1,10.05281074958,1.613679698457000093,10.05281074958,1,155.201766993497,1
8.458012212539,1,8.458012212539,1,8.639231051123,7,10.05281074958,1,10.25281074958,1.794798537040999776,10.25281074958,1,155.401766993497,1
8.649296367873,1,8.649296367873,1,8.749396367873,7,10.25281074958,1,10.45281074958,1.803514381707000062,10.45281074958,1,155.803564179366,1
8.802511149025,1,8.802511149025,1,8.902611149025,7,10.45281074958,1,10.65281074958,1.850299600555000082,10.65281074958,1,157.983836405815,1
8.933359328281,1,8.933359328281,1,9.033459328281,8,10.65281074958,1,10.85281074958,1.919451421298999696,10.85281074958,1,158.183836405815,1
8.956568780356,1,8.956568780356,1,9.133459328281,8,10.85281074958,1,11.05281074958,2.096241969223999737,11.05281074958,1,158.414197803884,1
9.072193979126,1,9.072193979126,1,9.233459328281,9,11.05281074958,1,11.25281074958,2.180616770453999808,11.25281074958,1,158.755860577016,1
9.506357050824,1,9.506357050824,1,9.606457050824,8,11.25281074958,1,11.45281074958,1.946453698755999712,11.45281074958,1,158.955860577016,1
9.719561752838,1,9.719561752838,1,9.819661752838,8,11.45281074958,1,11.65281074958,1.933248996741999893,11.65281074958,1,159.155860577016,1
9.830235846601,1,9.830235846601,1,9.930335846601,8,11.65281074958,1,11.85281074958,2.022574902978999658,11.85281074958,1,159.355860577016,1
9.847027770696,1,9.847027770696,1,10.030335846601,9,11.85281074958,1,12.05281074958,2.20578297888399976,12.05281074958,1,159.595416559161,1
9.92736262873,1,9.92736262873,2,10.130335846601,9,12.05281074958,1,12.25281074958,2.325448120849999952,12.25281074958,1,159.795416559161,1
10.023616834035,1,10.023616834035,2,10.230335846601,10,12.25281074958,1,12.45281074958,2.42919391554499952,12.45281074958,1,159.995416559161,1
10.069708886858,1,10.069708886858,2,10.330335846601,10,12.45281074958,1,12.65281074958,2.5831018627219997,12.65281074958,1,160.195416559161,1
10.100639379163,1,10.100639379163,3,10.430335846601,11,12.65281074958,1,12.85281074958,2.752171370416999875,12.85281074958,1,160.395416559161,1
10.323877603026,1,10.323877603026,2,10.530335846601,11,12.85281074958,1,13.05281074958,2.728933146553999647,13.05281074958,1,160.595416559161,1
10.52417113072,1,10.52417113072,1,10.630335846601,12,13.05281074958,1,13.25281074958,2.72863961885999994,13.25281074958,1,161.217529280493,1
10.615533494197,1,10.615533494197,1,10.730335846601,12,13.25281074958,1,13.45281074958,2.837277255382999447,13.45281074958,1,161.417529280493,1
10.652140767807,1,10.652140767807,1,10.830335846601,13,13.45281074958,1,13.65281074958,3.000669981773000027,13.65281074958,1,161.617529280493,1
10.778190973649,1,10.778190973649,1,10.930335846601,13,13.65281074958,1,13.85281074958,3.074619775930999655,13.85281074958,1,161.817529280493,1
10.799982677743,1,10.799982677743,2,11.030335846601,14,13.85281074958,1,14.05281074958,3.2528280718369995,14.05281074958,1,162.832897245881,1
10.802827963123,1,10.802827963123,3,11.130335846601,14,14.05281074958,1,14.25281074958,3.449982786456999392,14.25281074958,1,163.032897245881,1
10.861593584725,1,10.861593584725,3,11.230335846601,15,14.25281074958,1,14.45281074958,3.591217164855000182,14.45281074958,1,166.833806622961,1
11.005800725585,1,11.005800725585,3,11.330335846601,15,14.45281074958,1,14.65281074958,3.647010023994999612,14.65281074958,1,168.578345087429,1
11.030121199002,1,11.030121199002,4,11.430335846601,16,14.65281074958,1,14.85281074958,3.822689550577999625,14.85281074958,1,168.778345087429,1
11.172170700578,1,11.172170700578,3,11.530335846601,16,14.85281074958,1,15.05281074958,3.880640049001999425,15.05281074958,1,174.248210902331,1
11.209886990389,1,11.209886990389,4,11.630335846601,17,15.05281074958,1,15.25281074958,4.042923759190999875,15.25281074958,1,174.448210902331,1
11.353819186994,1,11.353819186994,3,11.730335846601,17,15.25281074958,1,15.45281074958,4.098991562585998937,15.45281074958,1,174.648210902331,1
11.42710274439,1,11.42710274439,4,11.830335846601,18,15.45281074958,1,15.65281074958,4.225708005189998655,15.65281074958,1,174.848210902331,1
11.858789997582,1,11.858789997582,1,11.958889997582,18,15.65281074958,1,15.85281074958,3.994020751997999755,15.85281074958,1,175.380161807806,1
12.208127003714,1,12.208127003714,1,12.308227003714,17,15.85281074958,1,16.05281074958,3.844683745865999905,16.05281074958,1,175.999368425542,1
12.379897846919,1,12.379897846919,1,12.479997846919,17,16.05281074958,1,16.25281074958,3.872912902660999617,16.25281074958,1,176.616978324774,1
12.469559758442,1,12.469559758442,1,12.579997846919,18,16.25281074958,1,16.45281074958,3.983250991138000062,16.45281074958,1,176.816978324774,1
12.5363875327,1,12.5363875327,1,12.679997846919,18,16.45281074958,1,16.65281074958,4.11642321687999944,16.65281074958,1,177.016978324774,1
12.678811720225,1,12.678811720225,1,12.779997846919,19,16.65281074958,1,16.85281074958,4.173999029354998657,16.85281074958,1,177.216978324774,1
12.764991581236,1,12.764991581236,1,12.879997846919,19,16.85281074958,1,17.05281074958,4.287819168343999,17.05281074958,1,177.64573584478,1
13.11394424049,1,13.11394424049,1,13.21404424049,19,17.05281074958,1,17.25281074958,4.138866509089998742,17.25281074958,1,178.20453586007,1
13.293360410409,1,13.293360410409,1,13.393460410409,19,17.25281074958,1,17.45281074958,4.15945033917100025,17.45281074958,1,178.40453586007,1
13.309044594275,1,13.309044594275,1,13.493460410409,19,17.45281074958,1,17.65281074958,4.34376615530499953,17.65281074958,1,178.60453586007,1
13.318361887845,1,13.318361887845,2,13.593460410409,20,17.65281074958,1,17.85281074958,4.534448861734999145,17.85281074958,1,178.81067232341,1
13.843393940513,1,13.843393940513,1,13.943493940513,19,17.85281074958,1,18.05281074958,4.209416809066999205,18.05281074958,1,179.438757326784,1
14.008230810646,1,14.008230810646,1,14.108330810646,19,18.05281074958,1,18.25281074958,4.244579938933998865,18.25281074958,1,179.849743222084,1
14.167055930369,1,14.167055930369,1,14.267155930369,19,18.25281074958,1,18.45281074958,4.285754819211000195,18.45281074958,1,180.049743222084,1
14.333645547222,1,14.333645547222,1,14.433745547222,20,18.45281074958,1,18.65281074958,4.319165202357998705,18.65281074958,1,183.230868978878,1
14.361759457125,1,14.361759457125,1,14.533745547222,20,18.65281074958,1,18.85281074958,4.49105129245499944,18.85281074958,1,183.779411315197,1
14.397190463037,1,14.397190463037,2,14.633745547222,21,18.85281074958,1,19.05281074958,4.655620286542999845,19.05281074958,1,183.979411315197,1
14.46370106733,1,14.46370106733,2,14.733745547222,21,19.05281074958,1,19.25281074958,4.789109682250000315,19.25281074958,1,184.179411315197,1
14.484405370594,1,14.484405370594,3,14.833745547222,22,19.25281074958,1,19.45281074958,4.96840537898599875,19.45281074958,1,184.591473047441,1
14.692761774063,1,14.692761774063,2,14.933745547222,22,19.45281074958,1,19.65281074958,4.96004897551699917,19.65281074958,1,185.366377947623,1
14.749606068705,1,14.749606068705,2,15.033745547222,23,19.65281074958,1,19.85281074958,5.103204680874998875,19.85281074958,1,186.376154382651,1
14.890015302671,1,14.890015302671,2,15.133745547222,23,19.85281074958,1,20.05281074958,5.162795446908999585,20.05281074958,1,186.576154382651,1
14.957830611705,1,14.957830611705,2,15.233745547222,24,20.05281074958,1,20.25281074958,5.29498013787499919,20.25281074958,1,186.776154382651,1
15.016797495301,1,15.016797495301,3,15.333745547222,24,20.25281074958,1,20.45281074958,5.4360132542789987,20.45281074958,1,187.21488304647,1
15.14346166433,1,15.14346166433,2,15.433745547222,25,20.45281074958,1,20.65281074958,5.509349085249999305,20.65281074958,1,187.41488304647,1
15.149339137792,1,15.149339137792,3,15.533745547222,25,20.65281074958,1,20.85281074958,5.703471611788000195,20.85281074958,1,194.186011695086,1
15.235937784413,1,15.235937784413,3,15.633745547222,26,20.85281074958,1,21.05281074958,5.81687296516699878,21.05281074958,1,194.386011695086,1
15.386818435188,1,15.386818435188,3,15.733745547222,26,21.05281074958,1,21.25281074958,5.865992314391998955,21.25281074958,1,194.586011695086,1
16.054992962114,1,16.054992962114,1,16.155092962114,25,21.25281074958,1,21.45281074958,5.39781778746599981,21.45281074958,1,199.419551957338,1
16.533934958422,1,16.533934958422,1,16.634034958422,24,21.45281074958,1,21.65281074958,5.118875791157998715,21.65281074958,1,199.619551957338,1
16.550080224645,1,16.550080224645,1,16.734034958422,24,21.65281074958,1,21.85281074958,5.302730524934998945,21.85281074958,1,199.819551957338,1
16.708754186648,1,16.708754186648,1,16.834034958422,25,21.85281074958,1,22.05281074958,5.3440565629319998,22.05281074958,1,,
16.743899414464,1,16.743899414464,1,16.934034958422,25,22.05281074958,1,22.25281074958,5.508911335116000155,22.25281074958,1,,
16.895102301277,1,16.895102301277,1,17.034034958422,26,22.25281074958,1,22.45281074958,5.557708448302999905,22.45281074958,1,,
16.921489333091,1,16.921489333091,2,17.134034958422,26,22.45281074958,1,22.65281074958,5.73132141648899915,22.65281074958,1,,
17.725504385627,1,17.725504385627,1,17.825604385627,24,22.65281074958,1,22.85281074958,5.12730636395300008,22.85281074958,1,,
17.884315792891,1,17.884315792891,1,17.984415792891,24,22.85281074958,1,23.05281074958,5.168494956688999025,23.05281074958,1,,
18.015103170935,1,18.015103170935,1,18.115203170935,24,23.05281074958,1,23.25281074958,5.237707578644998895,23.25281074958,1,,
18.058915250925,1,18.058915250925,1,18.215203170935,25,23.25281074958,1,23.45281074958,5.393895498654998715,23.45281074958,1,,
18.139174952487,1,18.139174952487,1,18.315203170935,25,23.45281074958,1,23.65281074958,5.513635797093000315,23.65281074958,1,,
18.233366189636,1,18.233366189636,1,18.415203170935,26,23.65281074958,1,23.85281074958,5.619444559944000145,23.85281074958,1,,
18.329933339876,1,18.329933339876,1,18.515203170935,26,23.85281074958,1,24.05281074958,5.72287740970399914,24.05281074958,1,,
18.371974891148,1,18.371974891148,2,18.615203170935,27,24.05281074958,1,24.25281074958,5.88083585843200039,24.25281074958,1,,
18.518504502259,1,18.518504502259,1,18.715203170935,27,24.25281074958,1,24.45281074958,5.9343062473210004,24.45281074958,1,,
18.544473620681,1,18.544473620681,2,18.815203170935,28,24.45281074958,1,24.65281074958,6.10833712889899869,24.65281074958,1,,
18.606348805169,1,18.606348805169,3,18.915203170935,28,24.65281074958,1,24.85281074958,6.2464619444109992,24.85281074958,1,,
18.623892116638,1,18.623892116638,3,19.015203170935,29,24.85281074958,1,25.05281074958,6.42891863294199869,25.05281074958,1,,
18.792367361868,1,18.792367361868,3,19.115203170935,29,25.05281074958,1,25.25281074958,6.46044338771199908,25.25281074958,1,,
18.95257819144,1,18.95257819144,2,19.215203170935,30,25.25281074958,1,25.45281074958,6.500232558139998655,25.45281074958,1,,
19.009811567946,1,19.009811567946,3,19.315203170935,30,25.45281074958,1,25.65281074958,6.64299918163399991,25.65281074958,1,,
19.032118408334,1,19.032118408334,3,19.415203170935,31,25.65281074958,1,25.85281074958,6.82069234124599963,25.85281074958,1,,
19.258113708325,1,19.258113708325,2,19.515203170935,31,25.85281074958,1,26.05281074958,6.794697041254998705,26.05281074958,1,,
19.290945797801,1,19.290945797801,3,19.615203170935,32,26.05281074958,1,26.25281074958,6.96186495177899896,26.25281074958,1,,
19.739024281579,1,19.739024281579,1,19.839124281579,32,26.25281074958,1,26.45281074958,6.7137864680010004,26.45281074958,1,,
19.80802637524,1,19.80802637524,1,19.939124281579,32,26.45281074958,1,26.65281074958,6.844784374339999615,26.65281074958,1,,
19.970966782372,1,19.970966782372,1,20.071066782372,32,26.65281074958,1,26.85281074958,6.88184396720799893,26.85281074958,1,,
20.229016531029,1,20.229016531029,1,20.329116531029,32,26.85281074958,1,27.05281074958,6.82379421855099896,27.05281074958,1,,
20.231066217794,1,20.231066217794,1,20.429116531029,33,27.05281074958,1,27.25281074958,7.02174453178600008,27.25281074958,1,,
20.246387950023,1,20.246387950023,2,20.529116531029,33,27.25281074958,1,27.45281074958,7.206422799557000005,27.45281074958,1,,
20.392653240146,1,20.392653240146,2,20.629116531029,34,27.45281074958,1,27.65281074958,7.260157509434000255,27.65281074958,1,,
20.665626078039,1,20.665626078039,1,20.765726078039,34,27.65281074958,1,27.85281074958,7.187184671540999025,27.85281074958,1,,
20.833598232902,1,20.833598232902,1,20.933698232902,34,27.85281074958,1,28.05281074958,7.219212516677998765,28.05281074958,1,,
20.848753449198,1,20.848753449198,1,21.033698232902,35,28.05281074958,1,28.25281074958,7.40405730038200003,28.25281074958,1,,
21.38479170505,1,21.38479170505,1,21.48489170505,33,28.25281074958,1,28.45281074958,7.06801904452999881,28.45281074958,1,,
21.947146423988,1,21.947146423988,1,22.047246423988,32,28.45281074958,1,28.65281074958,6.70566432559200008,28.65281074958,1,,
22.262944619107,1,22.262944619107,1,22.363044619107,31,28.65281074958,1,28.85281074958,6.589866130473000155,28.85281074958,1,,
22.357795108566,1,22.357795108566,1,22.463044619107,31,28.85281074958,1,29.05281074958,6.695015641013998905,29.05281074958,1,,
22.464682647566,1,22.464682647566,1,22.564782647566,32,29.05281074958,1,29.25281074958,6.78812810201399938,29.25281074958,1,,
23.028971740242,1,23.028971740242,1,23.129071740242,30,29.25281074958,1,29.45281074958,6.423839009337999755,29.45281074958,1,,
23.037570779206,1,23.037570779206,1,23.229071740242,31,29.45281074958,1,29.65281074958,6.61523997037399878,29.65281074958,1,,
23.176842553741,1,23.176842553741,1,23.329071740242,31,29.65281074958,1,29.85281074958,6.67596819583899934,29.85281074958,1,,
23.266834586737,1,23.266834586737,1,23.429071740242,32,29.85281074958,1,30.05281074958,6.7859761628429993,30.05281074958,1,,
23.46847137756,1,23.46847137756,1,23.56857137756,32,30.05281074958,1,30.25281074958,6.784339372019999785,30.25281074958,1,,
23.471499896782,1,23.471499896782,1,23.66857137756,32,30.25281074958,1,30.45281074958,6.98131085279799988,30.45281074958,1,,
23.477496341641,1,23.477496341641,2,23.76857137756,33,30.45281074958,1,30.65281074958,7.175314407939000075,30.65281074958,1,,
23.564928099971,1,23.564928099971,3,23.86857137756,33,30.65281074958,1,30.85281074958,7.2878826496089992,30.85281074958,1,,
23.614789636116,1,23.614789636116,3,23.96857137756,34,30.85281074958,1,31.05281074958,7.438021113463999925,31.05281074958,1,,
24.198525154543,1,24.198525154543,1,24.298625154543,33,31.05281074958,1,31.25281074958,7.054285595036999335,31.25281074958,1,,
24.21773366934,1,24.21773366934,1,24.398625154543,34,31.25281074958,1,31.45281074958,7.235077080239999935,31.45281074958,1,,
24.284546588628,1,24.284546588628,2,24.498625154543,34,31.45281074958,1,31.65281074958,7.368264160952000075,31.65281074958,1,,
24.337223002035,1,24.337223002035,2,24.598625154543,35,31.65281074958,1,31.85281074958,7.51558774754500011,31.85281074958,1,,
24.43556994469,1,24.43556994469,2,24.698625154543,35,31.85281074958,1,32.05281074958,7.61724080488999885,32.05281074958,1,,
24.454528240154,1,24.454528240154,3,24.798625154543,36,32.05281074958,1,32.25281074958,7.79828250942600039,32.25281074958,1,,
24.629559269136,1,24.629559269136,2,24.898625154543,36,32.25281074958,1,32.45281074958,7.823251480444000065,32.45281074958,1,,
24.686964411465,1,24.686964411465,3,24.998625154543,37,32.45281074958,1,32.65281074958,7.96584633811499995,32.65281074958,1,,
25.005599991015,1,25.005599991015,1,25.105699991015,37,32.65281074958,1,32.85281074958,7.84721075856499969,32.85281074958,1,,
25.085832647379,1,25.085832647379,1,25.205699991015,38,32.85281074958,1,33.05281074958,7.96697810220099885,33.05281074958,1,,
25.461419414842,1,25.461419414842,1,25.561519414842,37,33.05281074958,1,33.25281074958,7.791391334737999905,33.25281074958,1,,
25.471364025064,1,25.471364025064,1,25.661519414842,37,33.25281074958,1,33.45281074958,7.981446724515999215,33.45281074958,1,,
25.508023342276,1,25.508023342276,2,25.761519414842,38,33.45281074958,1,33.65281074958,8.14478740730399761,33.65281074958,1,,
25.684901771336,1,25.684901771336,1,25.861519414842,38,33.65281074958,1,33.85281074958,8.16790897824400016,33.85281074958,1,,
25.809828298746,1,25.809828298746,1,25.961519414842,39,33.85281074958,1,34.05281074958,8.242982450833999015,34.05281074958,1,,
25.935242928542,1,25.935242928542,1,26.061519414842,39,34.05281074958,1,34.25281074958,8.317567821038000605,34.25281074958,1,,
26.235729006918,1,26.235729006918,1,26.335829006918,39,34.25281074958,1,34.45281074958,8.21708174266199973,34.45281074958,1,,
26.281991232933,1,26.281991232933,1,26.435829006918,40,34.45281074958,1,34.65281074958,8.370819516646999825,34.65281074958,1,,
26.388678423516,1,26.388678423516,1,26.535829006918,40,34.65281074958,1,34.85281074958,8.46413232606399998,34.85281074958,1,,
26.499792266083,1,26.499792266083,1,26.635829006918,41,34.85281074958,1,35.05281074958,8.553018483496998655,35.05281074958,1,,
26.87262961963,1,26.87262961963,1,26.97272961963,40,35.05281074958,1,35.25281074958,8.380181129949999485,35.25281074958,1,,
26.887427165893,1,26.887427165893,1,27.07272961963,40,35.25281074958,1,35.45281074958,8.565383583686998005,35.45281074958,1,,
27.268472842087,1,27.268472842087,1,27.368572842087,40,35.45281074958,1,35.65281074958,8.384337907492998415,35.65281074958,1,,
27.397157188248,1,27.397157188248,1,27.497257188248,40,35.65281074958,1,35.85281074958,8.455653561331999385,35.85281074958,1,,
27.410172760599,1,27.410172760599,1,27.597257188248,41,35.85281074958,1,36.05281074958,8.642637988981000735,36.05281074958,1,,
27.8075611499,1,27.8075611499,1,27.9076611499,40,36.05281074958,1,36.25281074958,8.4452495996800003,36.25281074958,1,,
27.856362212229,1,27.856362212229,1,28.0076611499,41,36.25281074958,1,36.45281074958,8.596448537350997965,36.45281074958,1,,
27.913896244344,1,27.913896244344,1,28.1076611499,41,36.45281074958,1,36.65281074958,8.738914505235999955,36.65281074958,1,,
27.915306356944,1,27.915306356944,2,28.2076611499,42,36.65281074958,1,36.85281074958,8.937504392636000675,36.85281074958,1,,
28.080433243458,1,28.080433243458,2,28.3076611499,42,36.85281074958,1,37.05281074958,8.97237750612199744,37.05281074958,1,,
28.357532391108,1,28.357532391108,1,28.457632391108,42,37.05281074958,1,37.25281074958,8.895278358471998065,37.25281074958,1,,
28.378731998142,1,28.378731998142,1,28.557632391108,43,37.25281074958,1,37.45281074958,9.0740787514379981,37.45281074958,1,,
28.534999096269,1,28.534999096269,1,28.657632391108,43,37.45281074958,1,37.65281074958,9.11781165331099781,37.65281074958,1,,
28.723989167785,1,28.723989167785,1,28.824089167785,44,37.65281074958,1,37.85281074958,9.128821581794998205,37.85281074958,1,,
29.000181538508,1,29.000181538508,1,29.100281538508,43,37.85281074958,1,38.05281074958,9.05262921107199856,38.05281074958,1,,
29.051429663562,1,29.051429663562,1,29.200281538508,44,38.05281074958,1,38.25281074958,9.20138108601799938,38.25281074958,1,,
29.097557322126,1,29.097557322126,2,29.300281538508,44,38.25281074958,1,38.45281074958,9.35525342745399864,38.45281074958,1,,
29.127909887911,1,29.127909887911,2,29.400281538508,45,38.45281074958,1,38.65281074958,9.52490086166899981,38.65281074958,1,,
29.203989906399,1,29.203989906399,2,29.500281538508,45,38.65281074958,1,38.85281074958,9.64882084318099938,38.85281074958,1,,
29.336459262693,1,29.336459262693,2,29.600281538508,46,38.85281074958,1,39.05281074958,9.71635148688699951,39.05281074958,1,,
29.457178872663,1,29.457178872663,2,29.700281538508,46,39.05281074958,1,39.25281074958,9.79563187691699962,39.25281074958,1,,
29.460225741482,1,29.460225741482,3,29.800281538508,47,39.25281074958,1,39.45281074958,9.99258500809800048,39.45281074958,1,,
29.48726357928,1,29.48726357928,4,29.900281538508,47,39.45281074958,1,39.65281074958,10.16554717029999816,39.65281074958,1,,
29.752124740142,1,29.752124740142,2,30.000281538508,48,39.65281074958,1,39.85281074958,10.10068600943800016,39.85281074958,1,,
29.821384374549,1,29.821384374549,2,30.100281538508,48,39.85281074958,1,40.05281074958,10.23142637503099903,40.05281074958,1,,
29.822090355623,1,29.822090355623,3,30.200281538508,49,40.05281074958,1,40.25281074958,10.43072039395699941,40.25281074958,1,,
29.845841581558,1,29.845841581558,4,30.300281538508,49,40.25281074958,1,40.45281074958,10.60696916802199747,40.45281074958,1,,
30.015736702854,1,30.015736702854,3,30.400281538508,50,40.45281074958,1,40.65281074958,10.63707404672599917,40.65281074958,1,,
30.142199157676,1,30.142199157676,3,30.500281538508,50,40.65281074958,1,40.85281074958,10.71061159190399788,40.85281074958,1,,
