packetGen Network.nodeTx.gen (#0 - General-0-20250513-01:07:26-14863),,bufferSize Network.nodeTx.traTx (#0 - General-0-20250513-01:07:26-14863),,bufferSize Network.queue (#0 - General-0-20250513-01:07:26-14863),,bufferSize Network.nodeRx.traRx (#0 - General-0-20250513-01:07:26-14863),,Delay Network.nodeRx.sink (#0 - General-0-20250513-01:07:26-14863),,packetUsed Network.nodeRx.sink (#0 - General-0-20250513-01:07:26-14863),,bufferSize Network.appQueue (#0 - General-0-20250513-01:07:26-14863),
0.310391056781,1,0.310391056781,1,0.410491056781,1,0.610591056781,1,0.710591056781,0.4002,0.710591056781,1,0.96102960829,1
0.66082960829,1,0.66082960829,1,0.76092960829,1,0.96102960829,1,1.06102960829,0.4002,1.06102960829,1,1.450842603928,1
1.150642603928,1,1.150642603928,1,1.250742603928,1,1.450842603928,1,1.550842603928,0.4002,1.550842603928,1,2.176088246637,1
1.875888246637,1,1.875888246637,1,1.975988246637,1,2.176088246637,1,2.276088246637,0.4002,2.276088246637,1,2.536145267911,1
2.235945267911,1,2.235945267911,1,2.336045267911,1,2.536145267911,1,2.636145267911,0.4002,2.636145267911,1,3.297247948906,1
2.997047948906,1,2.997047948906,1,3.097147948906,1,3.297247948906,1,3.397247948906,0.4002,3.397247948906,1,4.337052374638,1
3.304056393499,1,3.304056393499,1,3.404156393499,1,3.604256393499,1,3.704256393499,0.4002,3.704256393499,1,4.932993790732,1
4.036852374638,1,4.036852374638,1,4.136952374638,1,4.337052374638,1,4.437052374638,0.4002,4.437052374638,1,5.337875917991,1
4.251761284439,1,4.251761284439,1,4.351861284439,1,4.551961284439,1,4.651961284439,0.4002,4.651961284439,1,5.951528388626,1
4.632793790732,1,4.632793790732,1,4.732893790732,1,4.932993790732,1,5.032993790732,0.4002,5.032993790732,1,6.756434977484,1
5.037675917991,1,5.037675917991,1,5.137775917991,1,5.337875917991,1,5.437875917991,0.4002,5.437875917991,1,6.956434977484,1
5.226875901842,1,5.226875901842,1,5.326975901842,1,5.537875917991,1,5.637875917991,0.411000016148999945,5.637875917991,1,8.072020787602,1
5.451328388626,1,5.451328388626,1,5.551428388626,1,5.751528388626,1,5.851528388626,0.4002,5.851528388626,1,8.272020787602,1
5.58906045289,1,5.58906045289,1,5.68916045289,1,5.951528388626,1,6.051528388626,0.462467935735999978,6.051528388626,1,8.472020787602,1
6.456234977484,1,6.456234977484,1,6.556334977484,1,6.756434977484,1,6.856434977484,0.4002,6.856434977484,1,8.672020787602,1
6.47900499843,1,6.47900499843,1,6.656334977484,1,6.956434977484,1,7.056434977484,0.57742997905399984,7.056434977484,1,9.249938065151,1
7.771820787602,1,7.771820787602,1,7.871920787602,1,8.072020787602,1,8.172020787602,0.4002,8.172020787602,1,9.902100433278,1
7.89597968253,1,7.89597968253,1,7.99607968253,1,8.272020787602,1,8.372020787602,0.476041105071999924,8.372020787602,1,10.19564333747,1
8.08458450346,1,8.08458450346,1,8.18468450346,1,8.472020787602,1,8.572020787602,0.487436284142000017,8.572020787602,1,10.450657538686,1
8.337868579278,1,8.337868579278,1,8.437968579278,1,8.672020787602,1,8.772020787602,0.434152208323999919,8.772020787602,1,10.778036351317,1
8.949738065151,1,8.949738065151,1,9.049838065151,1,9.249938065151,1,9.349938065151,0.4002,9.349938065151,1,11.985915528314,1
9.601900433278,1,9.601900433278,1,9.702000433278,1,9.902100433278,1,10.002100433278,0.4002,10.002100433278,1,12.691179541381,1
9.89544333747,1,9.89544333747,1,9.99554333747,1,10.19564333747,1,10.29564333747,0.4002,10.29564333747,1,12.891179541381,1
10.150457538686,1,10.150457538686,1,10.250557538686,1,10.450657538686,1,10.550657538686,0.4002,10.550657538686,1,13.091179541381,1
10.477836351317,1,10.477836351317,1,10.577936351317,1,10.778036351317,1,10.878036351317,0.4002,10.878036351317,1,13.291179541381,1
10.672396434833,1,10.672396434833,1,10.772496434833,1,10.978036351317,1,11.078036351317,0.405639916483999994,11.078036351317,1,13.491179541381,1
11.685715528314,1,11.685715528314,1,11.785815528314,1,11.985915528314,1,12.085915528314,0.4002,12.085915528314,1,13.691179541381,1
12.390979541381,1,12.390979541381,1,12.491079541381,1,12.691179541381,1,12.791179541381,0.4002,12.791179541381,1,13.891179541381,1
12.419716830012,1,12.419716830012,1,12.591079541381,1,12.891179541381,1,12.991179541381,0.57146271136899984,12.991179541381,1,14.207576868722,1
12.580232248547,1,12.580232248547,1,12.691079541381,1,13.091179541381,1,13.191179541381,0.610947292833999841,13.191179541381,1,15.436143140906,1
12.615785048735,1,12.615785048735,1,12.791079541381,2,13.291179541381,1,13.391179541381,0.775394492645999907,13.391179541381,1,16.023399001775,1
13.023183926975,1,13.023183926975,1,13.123283926975,1,13.491179541381,1,13.591179541381,0.56799561440599988,13.591179541381,1,16.223399001775,1
13.031149906451,1,13.031149906451,1,13.223283926975,2,13.691179541381,1,13.791179541381,0.760029634929999973,13.791179541381,1,16.878101595301,1
13.210256679981,1,13.210256679981,1,13.323283926975,2,13.891179541381,1,13.991179541381,0.780922861399999885,13.991179541381,1,17.674049559507,1
13.907376868722,1,13.907376868722,1,14.007476868722,1,14.207576868722,1,14.307576868722,0.4002,14.307576868722,1,19.173686088472,1
15.135943140906,1,15.135943140906,1,15.236043140906,1,15.436143140906,1,15.536143140906,0.4002,15.536143140906,1,19.423952665816,1
15.723199001775,1,15.723199001775,1,15.823299001775,1,16.023399001775,1,16.123399001775,0.4002,16.123399001775,1,20.04999609307,1
15.782179034704,1,15.782179034704,1,15.923299001775,1,16.223399001775,1,16.323399001775,0.541219967070999838,16.323399001775,1,20.679456902278,1
16.577901595301,1,16.577901595301,1,16.678001595301,1,16.878101595301,1,16.978101595301,0.4002,16.978101595301,1,21.798924545652,1
17.373849559507,1,17.373849559507,1,17.473949559507,1,17.674049559507,1,17.774049559507,0.4002,17.774049559507,1,22.241940732919,1
18.873486088472,1,18.873486088472,1,18.973586088472,1,19.173686088472,1,19.273686088472,0.4002,19.273686088472,1,22.441940732919,1
19.123752665816,1,19.123752665816,1,19.223852665816,1,19.423952665816,1,19.523952665816,0.4002,19.523952665816,1,22.788370556467,1
19.74979609307,1,19.74979609307,1,19.84989609307,1,20.04999609307,1,20.14999609307,0.4002,20.14999609307,1,23.186728987463,1
20.379256902278,1,20.379256902278,1,20.479356902278,1,20.679456902278,1,20.779456902278,0.4002,20.779456902278,1,23.526934253529,1
20.620639391532,1,20.620639391532,1,20.720739391532,1,20.920839391532,1,21.020839391532,0.4002,21.020839391532,1,23.726934253529,1
20.907275515796,1,20.907275515796,1,21.007375515796,1,21.207475515796,1,21.307475515796,0.4002,21.307475515796,1,25.016728332141,1
